ratings,rev_head,revs
3.0,Horrible battery life,The performance of this laptop surprised me. I bought this thinking that I would have a nice laptop in the mid range price but the battery barely lasts two hours if you lower your resolution and aren't gaming or doing any resource intensive computing.
2.0,"Bad battery life, very laggy performance","Very nice looking laptop. Body and screen are good. Keyboard nice. But it dies within a few hours, you can actually watch the percentage count down. Besides that it constantly has trouble working in general. Clicking on the start button takes about a solid minute for anything to pop up. Always has that ""processing"" sound like it's trying to do something. Im not sure if it's the materials used or some kind of programming problem, I'm no computer expert, but the laptop I got has not worked well from day one unfortunately :("
4.0,Nice Laptop,Liking it a lot. Haven't had it long so only 4 stars but if it holds up it's worth 5. Running some large pro audio and photo software and haven't had a glitch yet. Has nice features  for the price and nice video for streaming movies. I'm not a gamer so I don't need more computer than this. Would recommend.
1.0,VERY SLOW,I got it for my wife so she could work at home when needed.  Unfortunately it is very very slow and it is going back to Lenovo.
1.0,Died after 5 Months,"So i have used this as a netbook, playing netflix and browsing the web. At only 5 months it no longer works and wont boot up. I have yet to find a solution to get it to work. Would not recomend."
1.0,noise and slow,"This laptop was supposed to be faster but it is too slow and I have not even installed any software yet, i just watched some videos on youtube and its making noises like if the hard disk is crash or something, I am worry because if is slow now I do not even imagine how muc it will be in a couple of month, I do not think that i will buy something like anymore. I gave 1*."
5.0,Boots up fast. Lots of storage!,Does everything I need. Just a home PC laptop that works very well.. Great feel to the keyboard as well.
4.0,Decent laptop for the price.,"Using it for doing programming, app development, and electronics projects.  Battery life is horrible though.  At full charge and doing nothing, it reports that it has 2 hours left.  At 80% and using a couple of web browsers, it usually reports that it's got about an hour left of charge."
5.0,Good Price,I was happy to find a laptop at this price. I needed one to use certain programs. I thought that was a good price for what I needed. When I opened it I thought it was beautiful and after setting it up it works well. I am glad I know have and can use it. I hope it continues to work well for me.
5.0,This is a really nice computer!,It is exactly what I was looking for. I bought it for my wife and am still configuring it but certainly appreciate the quality of both materials and design. IT IS TRULY A BARGAIN!!! Thank you.
1.0,Keys are messed up,Received the laptop and the keyboard is messed up.  When you press a key it isn’t what it is supposed to be.
3.0,Worked but usb is broken,"I bought this laptop and it worked fine! it wasn't too slow and it has good screen quality. But the usb drives were really tight. I kept trying to use one but it wouldnt work with any drive i put in it! having only one usb, as someone going to college soon, it was not very handy. A friend of mine had this same issue. Not buying this laptop again"
5.0,So far so good,"This AMD powered Lenovo arrived on time. The packaging was good. The setup was easy. I like the full size keyboard that fits into this 15 inch laptop. It is fast and its design is nice. Oh, and the price tag was the best part! I recommend!"
5.0,Large keyboard and screen -- easy  to use!,"I had a Lenovo at a job a few years ago and was familiar with the quality of the line. This laptop exceeds my expectations for a mid-price laptop.  It has a full size keyboard, a number pad, a camera, and great big screen!  It's lightweight and easy to use.  I am very pleased so far."
4.0,SUPER FAST BUT SOME STREAMING VIDEO APPS FREEZE THE COMPUTER,"This is a super fast computer and I really like it. The only problem is that certain streaming video applications freeze up in Windows 10 and I cannot remember how I resolved the problem on my old laptop. The customer support rep at Amazon was of no help, though he did try."
4.0,Great value for money,"My previous computer died after nearly 7 years, an HP. I needed a computer and I needed it to be cheap (yeah, a 7 y/o computer's death caught me by surprise, my bad). So after reading dozens of reviews for other computers in a $350-$450 range, I went for the Lenovo 320. The specs were nice, it looked nice, it was on the low end of my budget."
4.0,Keys falling off!!,"I use this laptop for work. Moderate to heavy typing. I purchased the laptop in August, and I already have a couple of keys popping off. Otherwise, it's a good computer. All the programs I need to run seem to run with no issues. It's pretty fast even with heavy use and multiple applications running at once. I almost always keep it plugged in, so I can't comment on battery life. My only concern is durability. If a few keys are already popping off approx 5 months in, I worry that it was not made to last."
1.0,the battery game and for a few days last about ...,"the battery came and for a few days last about 5hr per charge, after it lasted 2hr and now cannot run without being plugin , this happen in a week of use."
1.0,Did not work properly from the very beginning.,"WiFi stopped working the first day, Bluetooth had to be re enabled Everytime I turned the computer on.  Security PIN locked out everytime. After having to restart everything after just one day...not worth the headache.  I got a complete dud."
4.0,A solid product,"It's so far a solid laptop that I can use for some gaming and school. Just wish my drawing tablet I use for osu worked with it, been having some problems with it."
2.0,Crappy,Screen is dark and not clear. Battery life is terrible and the Laptop runs out of battery and shuts off without giving you enough warning. Speakers are not loud enough. Computer is also pretty slow.
3.0,SLOWWWW!,"Upon using this product for a few months, I think this has been the worst laptop I've ever owned. The processor on this thing drags. Sometimes, start-up takes more than a few minutes. It seems that it's a lot slower than previous laptops I've owned.I'll be typing something into a search bar, and the letters appearing, are slower than me typing them. When I'm streaming videos and try to use the mouse, the cursor is very slow."
5.0,Great quality Lenovo,"Love the laptop; great quality; sent as expected, on time.  Battery life is short, but plugging it in works."
5.0,Great value,I bought these as work laptops for my team and they are great! Clear screen and fast processing. Not very lightweight but a great laptop for the money.
5.0,"Great for steaming and going online, low battery life","Low battery life, but I knew that when I purchased it. Great for streaming, and going online. Havent tried any games."
1.0,Waste of money!,"The worst computer I’ve ever had, total waste of money.  Lenovo support is HORRIBLE and the laptop is glitchy af.  I’ve had to reinstall windows twice with new files from Lenovo and it took almost a year to get it right."
5.0,My favorite PC yet.,"This is my sixth different computer.  It is my third laptop.  It is far and away the best I've ever had.  It is fast, efficient and just seems to look and feel better than previous personal computers."
1.0,Worst computer I have ever bought,"This computer is AWFUL! Do not buy it. It has never worked properly. I had to schedule someone to come out and fix it, which I had to schedule through Lenovo directly and it took weeks. Then after ""fixing"" it, it still runs extremely slow, sounds like an airplane taking off, and is frustrating to use. I have to count my losses and get rid of it, because it is too frustrating to ever use."
1.0,Great laptop windows like always sucks,The machine got stuck in one screen for 3 days updating is not fair for the manufacturer cause no other option but windows updating s:#+$
5.0,Watch who you buy from,Owned for less than 6 months charging cord or port went out computer us useless Ayer battery dies because the only place that sells this unique charger is the company you buy the computer from and they don't respond to emails. It's like once they have your money hey don't care about customer service so I need to try and figure out how to get ahold of someone else to claim the warranty before it runs out which I think they are hoping for. Yes very angry.
5.0,shipping service is real time five star,"ComLenovo Ideapad 15.6"" AMD A12-9720P Quad core processor 2.7GHz, 8GB DDR4, 1TB Hard Drive 5400 rpm. I received it, so slow logon and performance poor too, only the reason HDD 5400rpm. I Changed this 1TB Hard Drive 5400 rpm with Samsung 860 EVO SSD 250GB. Now its running more faster then any Laptop of this catagary. Now can play any latest game on this machine.puter is as mentioned online but shipping service is real time five star"
1.0,Worthless After 6 Months,"Bought 9/18, painfully slow. Needs to be repaired or replaced. 5 mins. + to load Win 10, 5 mins. to load ANY program."
5.0,Happy with purchase of this item,A lot of good features for the price but as with most electronics battery life after 6 months is an issue.
4.0,Techie Approved,Very good computer.. easy to use.. battery lasts for quite sometime... navigates well.. nice computer for responsible grade school child. Highly recommend..
1.0,You should consider a different laptop,"It is way too slow, it took me 4 hrs to configure it initially, which included changing the language to Spanish; opening any application takes 2 to 3 seconds, and unacceptable lag. I could have spent time tuning, but found out later that the battery lasts only 2 to 3.5 hours. I'm sure that the HD 5400 RPM, is a major factor on the performance, if you are okay with the poor battery life, upgrade to an SSD drive."
5.0,PC  to go along side my Mac,I needed a PC to rum some programs my Mac Book Pro won't run. It's not real fast and it doesn't have a lot of storage. But it suits me for now.
1.0,worst computer ever!!!!,I have owned computers since windows 3.1 came out. This thing has a horrible battery life and is probably the slowest computer I have ever had. The most complex thing that I use this thing for is bill pay and simple web sites. it gets very frustrating waiting 3-5 minutes to open a site.  DO NOT BUY.  I am 55 years old and this is my first review ever written. Hopefully this will help you!!!
1.0,"Didn't drop it, didn't get it wet. Can't find the serial number to check the warranty. Super bummed.","I've only had this laptop for 3 months, and it's dead. I can't check my warranty because the laptop doesn't have a serial number on it. I can't return the laptop to Amazon because it's been more than a month. I am out $353. Super sad."
5.0,Runs great,Very happy. Sleek design. Can even handle some games.
5.0,Great laptop,"I don't ask much of a laptop so I am happy with it. It's fast, connects quickly to wifi, and the screen is quite nice. Thanks!"
5.0,Well Engineered and Designed. FAST,This laptop is well engineered and designed. It is fast. Browsing on the internet is relatively fast and trouble free. Lots of storage.
1.0,Terrible buy,the feathers came off when I got it out of the package. Wore them for a few hours and I had to throw them away because the feathers fall off and you could see the cardboard.
5.0,Five Stars,Fantastic computer.
5.0,Easy set up,Just received this and it was so easy to set up!  So far great product..can’t comment on the battery as I’ll keep it plugged in.  The cord did get a little warm so I will be checking that it.
5.0,Good size and quality,Bit slow on boot up but is very helpful in my line of work. Makes checking my email allot easier than my phone
