ratings,rev_head,revs
4.0,Nice Upgrade,"I bought this laptop to replace/upgrade an earlier model that I bought 3 years before, which replaced another that lasted 2 years. The first one got a virus and it was cheaper to replace. The last one works fine, but the power cord broke. Also, all but one port are totally useless. Instead of a new power cord, I decided it was time to upgrade. I’m glad I did! This one has exactly what the previous model didn’t. Much better graphics and a backlit keyboard. It’s fast, tho I only have 2 programs on it. It’s great for light gaming (SL) and using MS Office. I just bought it and will update my review if anything changes. If you’re considering this one, I’d recommend it. It’s the least expensive and best rated of comparable items. I hope it lasts more than 3 years."
4.0,Fast Computer - Good for the Price!,"Let me start out this review by mentioning that I am not a gamer but have a high wpm rate (~90wpm) and have a hard time with laptops not keeping up. I purchased this laptop April 2nd, 2019 after playing the which-computer-can-actually-keep-up game since my Acer E15 (E5-575G-57D4) bit the dust the end of December 2018. I'd purchased that laptop refurbished in July 2017. Since January 2019 I have purchased the following (in sequential order based on stellar user reviews): Dell G5 [~$800, from Walmart - G5587-7037] - this laptop lagged and the cooling fans were super loud - I returned it within 2 weeks when I had an issue with lagging and the keys on the keyboard would sometimes get stuck; Acer E15 E5-576G-81GD refurbished [~$618, from acerrecertified dot com, ) - I wanted this laptop to be THE ONE but after 10 days of use the screen turned black and it wouldn't boot up (no luck connecting it via HDMI either) [Acer's tech support gave option to send it in to be fixed (I'd have to pay shipping cost to them) or send it back for full refund with free shipping so I sent it back for refund]; and an Acer Aspire desktop [~$450 via Amazon with tax, TC-865-NESelecti3] - this one kept up without any issues but I decided that I was too used to laptop versatility so I gifted this one to my mom since her desktop recently went out. I've had this E5-576G-81GD (~$730 NEW w/ tax from Amazon) for 11 days now (as of today) and it has had no issues keeping up, the battery lasts a long time, the fan is super quiet and I haven't had any glitches as of this time (knock on wood). I did notice a dead pixel today upon windows startup but aside from this single dead pixel I have nothing negative to note. The backlit keyboard is a fabulous feature on these E15 models (I'd gifted two of the E5-575G models previously mentioned above to two friends over the past years and they have not had issues with theirs). I love these E15/E5 models WHEN THEY WORK PROPERLY but it's concerning when there seem to be a good number of duds also. Based on my research and the specs I need vs pricing I've found these to be the best bang for your buck but just hope we can get more than one year out of them without issues! Hopefully Acer will find the root of the issues and fix them to allow a trustworthy laptop!"
5.0,AMAZING SUPER FAST!!!!,"I've only had this product for 1 day but let me say straight out of the box this laptop has lived up to every positive review on the internet and trust me I did weeks of research on every laptop out there.  It is so super fast, there's no toggling between websites, web pages don't freeze, the keys don't stick & I love the way the keys light up when touched. The resolution quality is so amazing. The colors in my photos seem so vibrant.  Set up was breeze and there's not a lot of bloatware on the computer.  There is a place for more storage but I haven't added any yet.  Don't let the price deter you, you get more than you pay for. It's also amazingly quite and  does not over heat or even gets hot. I downloaded close to 2,000 photos & videos in 5 min from 3 different sources all connected to the laotop at the same time. I traded this one for a more expensive brand new crappy HP laptop with Intel Pentium & is was soooo slow, everything grate about this ACER was not found in my returned to HSN HP laptop.  If you're looking for the best at a great price here it is."
2.0,Would be decent if not for defective hardware,"For a laptop in general, this is a bit thicker (over an inch thick) and heavier than I prefer, but that's the sacrifice you make to have an optical drive, dedicated graphics card, and an SSD for only $600."
2.0,"Para lo que la necesito esta bien, lo malo ...","Para lo que la necesito esta bien, lo malo que  cuando la pague  el 13 de Junio de 2018 a la hora  que me enviaron el recibo me cobraron"
5.0,"Great, great value for a Versatile Business Laptop","I spent 27 years in the computer hardware sales business and am now a 4th grade school teacher. I was recently put in charge of replacing teacher laptops at our school. We needed something with 1080P for our new, HD Smartboards that we will be deploying into our classrooms. We also needed DVDRWs which don't come in all laptops nowadays."
2.0,I want to purchase another one because it seemed like it would be a great machine if it did ...,DOA...  Plugged in the unit and it would not boot up.  No sign of life except for the orange LED showing the unit had power coming in.  Amazon handled the return well.  Had to make a couple of phone calls but all-in-all the response was reasonable and refund received.  I want to purchase another one because it seemed like it would be a great machine if it did power up and it has the configuration/features I like.
1.0,Screen Black On First Boot,"Upon booting up the computer for the first time, the screen remained black. I could hear Cortana and the keys lit up, but the screen remained dark. I called the ACER technical support line, which was useless. After spending 10-15 minutes answering questions (and having to repeat my answers 3x) they pretty much just directed me to hard reset it. When that didn't work, they said my only option was to send my brand new computer in for a repair - which would take who knows how long and cost who knows how much. The tech was EXTREMELY hard to understand and when I asked him to repeat things he would not slow down and seemed as frustrated as I was. This is not the kind of trouble one wants to go through on the first day of having their new computer."
1.0,I paid $600 for a glorified chromebook,"I'm a graduate student so I use my computer for wordprocessing archiving etc. I will say the computer works fantastically for these day to day operations. Obviously if this was all I was trying to do I wouldn't have gotten this computer. I enjoy playing games in my downtime, nothing too taxing, Civ 5, Overwatch, etc. For the first few days the computer worked fantastically and I was thrilled."
4.0,Great Device,"I took one star off because Acer had their hands embedded too deeply in the software...and I had a glitch where I couldn't pin apps to Start...or unpin them. When i got this function to work, then all the icons that I had unpinned returned. Quite annoying...and from what I researched, it might be caused by antivirus software, which the brains on the Internet said to remove. yeah, right. So, I ran my copy of Win 10 Pro over the Home 10 version, effectively resetting my system, but cleaning out bloatware and Acer's dominance. Now the computer runs without gremlins and I love this thing. The keyboard keys have a great feel and the computer as a whole seem solid enough. I've read that some folks are unhappy about the brightness of the screen being too low....but I don't see it. movies and streaming videos are crisp...and the screen is plenty bright. This is a good laptop for the money folks!"
1.0,A total messed up fiasco from the moment this laptop arrived!,"The laptop did not work when received, I flipped it over and simply pushed with my hand and it came up and worked fine."
3.0,overheats easily while gaming,"It's built well, easy to use features, and it holds up well as a moderately priced laptop."
1.0,Replacement Please,"Hi, I got my computer about a week ago but only tried setting it up two days ago, It started up fine and I followed instructions but when I got to the page about setting up wifi the whole computer froze, (the screen was stuck displaying the set up wifi page) I left it alone for about a half hour and it was in the same place nothing worked, I tried ctrl alt delete, turning it on and off with the power button, which did change things it caused the screen to turn competently black when it did to turn on and the key board to light up but that's it, it stayed screen all black key board lit up until I hit power button again so I hit the hard reset button in the back. I got the computer working fine I set everything up linked it to my phone ect, then I had steam messages open, discord open and watching Youtube and the screen again froze completely no audio no nothing just a frozen screen displaying youtube. I tried again and again every trick I knew nothing worked so I hit the hard reset button with a pin in the back of computer, (holding the power button wasn't working). I assume it must be a driver or windows error but since I only go it a week or so again and it was a lot of money I would like a replacement instead of tinkering with it myself to try to get it to work correctly. I kept all the packaging and will be happy to send it back once I get my replacement. thank you"
5.0,Happy customer!,"I'm not a big tech guy, but I more or less know my way around a computer.  I use a laptop for work (I'm a teacher), and for photo editing, music, writing, publishing, web browsing, basic stuff I guess.  I'm not a gamer.  So for my needs, this computer is super fast and easy to use.  It's up and ready to go in 5 or 6 seconds, which is blowing my mind.  It's fast in all other respects as well, except for i-tunes, which I've been reading is really a compatibility issue between i-tunes and Windows 10, not the fault of the computer itself.  I love the light-up keyboard, the size of the screen, and this laptop isn't heavy in my opinion.  It cost more than the entry level laptops but not as much as many others.  I've never used an Acer before so I was skeptical, but that feeling has dissipated."
1.0,Graphics/display problem,"Had it for a couple months, and used it only occasionally.  Eventually the graphics card died or something. No display. Even when connecting to an external monitor, no display.  Had to return. Amazon was good about it."
5.0,Great System for a Great Price!,"This is what I was looking for a in a budget Gaming PC. I am able to play Most AAA titles such as Overwatch, Fortnite, Rainbow Six Siege at Medium to Low Settings at 1080P (Medium to High at 720P). It works well with what I need it for in CAD and other software's that I use for my engineering classes. I would totally recommend this product to any one looking to squeeze the most out of their hardware with this system."
5.0,Had a problem but thankful for a very helpful Acer community.,"I recently bought the  A715-72G-71CT and I enjoyed using it for about 3 weeks. However, just today, while I was doing my work, it froze. After it froze, I tried to shut it down by holding the power button down for a few seconds. When I tried to turn it on again, it would only show a black screen. The Acer logo won't show and Windows won't boot. All this time, the backlit keyboard turns on and it turns off. When it turns on again, it only stays on while my monitor is showing a black screen. I tried connecting it to an external monitor but it's still the same result. Until the issue can be resolved, I'm gonna give this product low marks. However, I'd be willing to take it all back if I could get help with this. I'd hate to see this product get a bad review. But I still have to be honest that my experience with this laptop was disappointing due to what happened."
1.0,Unstable Power Management,"Shortly after getting this laptop, I would have given it 5 stars for its combination of features and value.  Yet six weeks after I got it (two weeks past the date I could have returned it to amazon), it decided it didn't like my  power management settings, which had been working fine, and arbitrarily changed them on its own, which made it unstable."
5.0,Can this game???,"I love this laptop, I got it for gaming and it does that exactly!!!"
3.0,"Computer works fine, however","Computer works fine, however, I was under the impression this laptop came with DDR4 RAM."
5.0,Great computer packing amazing specs for the price. Bang for the buck is off the charts.,"Product was as described. Had it about 3 weeks now. It is very fast and powerful with the new 8th gen i5 chipset and the GEFORCE MX150 is a powerful little GPU. It is of good quality and feels reasonably sturdy. The lid feels a little flimsy which is to be expected at this price point but the keyboard and palm surface feels very solid, appears to be metal.Display is respectable. Brightness doesn't get super bright nor does it go very dim but its good enough. Colors look accurate and contrast and blacks look good. Great viewing angles as its an IPS. Battery life has been great doing normal tasks, roughly 8-9 hours of video streaming at medium brightness and processor set at balanced. Heavy tasks drain it within a few hours, which is typical of any laptop. It does everything blazing fast, never seen it stumble not even once. Glad I purchased it. It is everything I hoped it would be. I would buy it again."
5.0,Just the bee's knees,"This laptop is amazing.  The perfect blend of old (DVD drive) and new (decent mobile GPU, SSD, USB C, and IPS display)."
5.0,nice laptop,"I needed to replace my previous laptop and this one was a close match.  Although it feels less sturdy as my old Toshiba, it has the backlit keyboard and 15.6 inch screen I liked.  The HD screen and fast SSD hard drive is so much better than what I was accustomed.  The sound is OK and I love the long battery life."
5.0,Great value and power for the money,"Great value. Have had no real problems. I also bought an additional 8 Gig of DDR3 memory cheap for it thru an Amazon seller. Adding it was quite easy. There was one slot completely open. I was surprised that the computer uses the HD 620 graphics by default and the Nvidia MX150 for games and certain other programs (like Google Earth which I downloaded) but not an issue. You can change that. The graphics are like glass and the SSD, while SATA, is hugely faster than my old 5400 rpm drive in my old Toshiba. I find the screen is plenty bright myself. In any case, you can bend the screen to about a 30 degree angle with a flat desktop so that it is not in the way when connecting to an HDMI monitor (which can be as bright as you please). The only minor issue I have is that vary rarely the computer may wait to shut down and I need to depress the power key as others have mentioned. But it powers up super well later on. Possibly it is auto downloading some update at the time and not letting you in on it? All in all a great purchase however."
5.0,So far great,"I have to admit that i have had it less than a day, but it is impressive. As for brightness, and I asked the Amazon community about this, thank you by the way, it is bright enough, matte finish screen, and plenty easy to read text. Is it 1500 dollar laptop bright, no. But I am not spending 1500 bucks on ANY laptop, even if money was not an option. People have complained about it being heavy. Give me a break. It is not desktop heavy. It is more than okay for carrying around if necessary. Solid and firm keyboard (nicely lit by the way). Firm hinges. Does not run hot as far as I can tell. Fast startup. Fast browsing. Good wireless connectivity. I know, it has only been one day. But I don't care. So far it is a great laptop with all the connections you will need and the ability to apparently be able to update. For comparison, I recently had an HP that was not much less in price than this one, and it was terrible with regard to the screen and battery life. The salesperson on the phone (can't go to the store to shop), stood right in front of it and told me that it looked great. Yeah, right. Get the Acer. Great unit for just 600 bucks."
4.0,"First Non MacBook laptop, very impressed!","After my $1800 MacBook Pro failed, I as a college student told myself to not spend that much money on a laptop for awhile..."
5.0,Spend the money for SSD storage and more main memory,"Acer Aspire E 15, 15.6"" Full HD, 8th Gen Intel Core i5-8250U, GeForce MX150, 8GB RAM Memory, 256GB SSD, E5-576: The last PC I bought was 2014.  After 5 years I decided to upgrade.  On my old PC I had a 750GB hard drive.  When I checked that old PC I was only using 175GB and 60GB of that was photos. The most helpful review I read before purchasing my new machine was don't do anything but SSD storage.  And they were right.  My old PC was an ACER and I had 0 issues with it over 5 years. It's why in the end I purchased the new ACER machine.  Compared to my old machine the new ACER is a Ferrari.  Very, very quick.  When doing the PC migration, data transfers seemed to be 10 times as fast and when doing downloads on the same internet a similar experience.  For the roughly 75GB of data from my old machine that I wanted available on my new machine I purchased a USB 3.0 memory stick with 128GB for 20 dollars which I leave attached to the new machine. The display is a clear upgrade and I like having the DVD R/W again."
5.0,Perfect for real life,"At first I got an Inspiron 13 7000 with an equivalent to an i7 and 12 GB of RAM. It was a 2 in 1 and it had a touchscreen. That didn't matter to me. It froze 5 times the first day I had it and the battery lasted 3 hours. This laptop I got instead lasts more than 3x that much and it's not a touchscreen. It doesn't bend enough to be a tablet. However, it has modern specs and it lasts enough for me to not bring a charger to school. The keyboard feels great. It can even play some casual games if I need it to. It starts up in 20 seconds thanks to the SSD. It is upgradeable. Best $600 I've spent in a long while."
4.0,Nice All Around Budget Laptop,"Aspire E15 - (E5-576G-5762) - 8th Gen Intel Core i5-8250U - GeForce MX150, 8GB, 256GB SSD"
5.0,easy to use,"The sound card stopped working on the first Acer computer I received.  nothing my computer guy did corrected the absence of sound.  Oh, it worked fine for about 3 weeks and then  the sound would only work if i had ear buds or a headset plugged in.  I called Amazon and they sent out a new computer that day.  Funny thing is as I was transferring files from first computer to the replacement, the sound started working.  But I sent the computer back after getting all my files transferred.  Must be a short in the sound card.  Replacement computer - I love!  Thanks, Amazon"
1.0,Acer support is terrible.,The computer showed up as advertised.  The problem that I have is that it shipped with a BIOS password that has not been provided.
4.0,Back to Windows,After using other OS and being frustrated by some limitations with them I decided to get a Windows system.
1.0,Died in the first day. They don't test their products AT ALL.,"SSD Hard drive failed after 4 hours on the first day. Can't get to the Acer restore because the HD is dead. Can't send it back because it was a gift opened 35 days after purchase. Very pissed. I shopped for weeks and this POS didn't last a single day. Now I have to put up with shipping it for warranty repair. I will never buy another GD Acer. My son's Dell still works fine after 2 years. I could also have opted for an HP. But no, I was sold on the higher specs of this E15."
5.0,So far so great,I have been using it for 2 days now. Too soon to write a review but I plan to post updates to help other customers in making their decisions.
5.0,A very nice laptop for under $600.,"I have been using this model for a year and have been very pleased. This laptop is for my wife.  I will not go over the specifications here as there are lots of Youtube reviews on the E15. I am very happy with the quality of the display, feel of the keyboard and general build quality.  I use this for web surfing, gaming, and general home  management software.  I like that it has a number key pad as many in this price range do not. The key pad is also back lit which is nice. With  no key input back light will stay on for about 30 seconds. With the solid state drive, boot up is about 20 seconds. With an Intel i5 processor, Windws 10 and 8 GB of ram it will handle most general needs. Gaming is mostly things like Counter Strike and Call of Duty. It hadles these with no lag."
5.0,"Inexpensive, GOOD Battery life, dGPU, Expandable Storage+RAM, Best I/O hands down.","If you want good battery life, moderately-priced, dGPU (that you can turn off!), that COMES with an SSD, expandable memory and storage AND has USB-C, a CD/DVD drive, a VGA output, a Kensington lock, 3 USB ports, an ethernet port, a headphone jack, and an HDMI output, then this is the perfect laptop for you!  Oh, and it comes with 802.11 ac wireless, a 1080p display, AND an SD card slot!  Also, you can buy replacement batteries for this laptop very cheaply!"
5.0,Nicely priced laptop,Initial thoughts:
5.0,My thoughts on this product,"Acer Aspire E 15, 15.6"" Full HD, 8th Gen Intel Core i5-8250U, GeForce MX150, 8GB RAM Memory, 256GB SSD, E5-576G-5762"
2.0,One should be bold or greedy enough to take the chances!!!,"This review is after using the laptop for 8 months, and not based on the honey-moon (first impression) review ."
5.0,"Best workstation, casual gaming and photo/video editor value out there atm","Pretty much the best bang for the buck workstation out there.  If you are a bit of a power user but dont want to spend more than 700+ this is the machine right now. 8th gen i5,  SSD, 8gigs of ram and a decent graphics processor this is just tough to beat.  Im a professional writer and the keyboard feels good for a laptop with backlighting being a very nice addition.  My previous machine was also an Acer E15 and i purchased that 6.5 years ago.  Most makers arent producing 5+ year lifespan products anymore.  Hope this performs at least to 5 years as well."
4.0,Awesome performance for the money. Could use better heat management.,"Awesome performance for the price. Can play Planetside 2 on ultra, no shadows. Coming from a laptop with a regular hard drive to one with a SSD is like night and day. LOVE it. Oh yeah, the whole keyboard is back lit. Which is a really cool feature for now...though I wonder what it will look like a few years from now when all the spaces have bits of food and dried soda in them LOL."
1.0,Totally Crashed and Failed After 2 Months,After 2 months this computer has totally crashed. And they will not replace the laptop. Acre says that there is nothing they can do. Online support from India wants to reload the operating system. We have only used this for email and light internet surfing. This is terrible and I would like to return it but the return window closed after 1 month. We bought this due to the good reviews. Please consider this alternate view.
1.0,Stopped Working After 3 Weeks!,"I had to return this Acer as it would not boot up after having it for only 3 weeks. Screen completely black. Also, Windows 10 is a nightmare. Ten companies fighting for your attention when you go online. Windows XP worked perfectly! Will save up and buy a Macbook Air. At least it will turn on. Would never buy an Acer, seemed cheap right out of the box."
5.0,Super quick  and excellent 3D graphics performance for the price - what's not to like?,"I've owned this laptop for a month now.  It's great.  The SSD coupled with the 8th gen I5 processor makes for extremely fast boot times.  Basically, I have enough time to type my password and enter it and the computer has finished booting from a complete shut down."
5.0,Acer Aspire E 15 excellent desktop replacement,"This is a very nice laptop!  Very fast with 2.59 gb SSD hard drive to store programs.  I easily added a WD Blue 3D NAND 1TB PC SSD - SATA III 6 Gb/s 2.5""/7mm Solid State Drive - WDS100T2B0A to store files .  Beautiful high-resolution display.  Both Adobe Photoshop and Corel Painter open fast on this computer.  The 5.27 lb weight is a little too heavy for me to carry around but may be easier for a younger person.  I am not a fan of Win10 but hopefully will adapt to it. This laptop is a good replacement for a desktop.  I bought it when my desktop was in the shop for about a month."
5.0,Does what it's suppose to do with no problems.,"This computer is great! It does everything that I need it to do. I really have not had any problems with it. Not a single one. Okay well, the charger was kind of hard to plug in. It's a very small hole that you have to line up just right. Once you get it once though and you figure out the certain way it goes in you won't have any trouble."
5.0,"Great value, great performance for the price","I purchased this Acer E15 E5-576G after a thorough review of the best available machines at this price point. This laptop checked all the boxes, delivering excellent components in a value-oriented package."
5.0,"Great bang for the buck, but kinda big.","Bought this as an inexpensive multipurpose machine - a swiss army knife of sorts.  I used it for everything - I take to meetings at work, travel for work, run experiments in an engineering lab (hooked up to various other equipment), as well as some light gaming.  Since it gets thrown around a lot in the lab, I wanted this to be a machine that it wouldn't be the end of the world if it were damaged / lost i.e. not a $1000+ fancy unit."
5.0,Highly Recommend.,"This computer does everything I need it to do. Worth every penny. Incredible screen!!! (Clear view from any angle), backlit keyboard (that isn't red), slim and easy to carry around. The SSD card starts this laptop up in >5secs. My need for this laptop is simple web browsing, watching videos/netflix (Easy 1080p), and light gaming. So far it has performed great. No issues. If you are into hardcore gaming or video editting, I would recommend looking for something different. For all other cases, this is the laptop you want to buy."
1.0,How is this allowed,How is it that Acer is allowed to sell faulty products and not provide meaningful support?
3.0,Love/ Hate relationship,"Loved this laptop, Great specs, awesome quality, everything I wanted in a laptop for my work from home business. I got all the updates set up and wanted to set up the NVIDIA graphics card, after being on ACER tech support for over an hour then confirmed I recieved a defective unit. I also noticed the laptop went on sale for $30 less, and Amazon would not honor a price match which I think is just bad business and horrible customer service, all in all I am returning this laptop and went with the ASUS Vivobook F510AU with an upgraded SSD on the way. Very excited to get a new working laptop. I hope to buy one of these in the future because it was a very fast laptop and solid keyboard."
4.0,Great performance for the price.,"I've owned other Acer computers, so I knew going in that this was going to feel very cheap since the whole thing is plastic but I also knew that Acer machines tend to last a long time so long as they aren't dropped.  That cheapness of build is the first negative and the second is the Acer black screen.  Turn the computer on and if you don't immediately get to putting in your password, the screen will go black and the only way to turn in back on is to hold down the power button until the machine resets.  Same if I try to resume from just the screen shut off to save power.  This is the 3rd Acer machine, two Windows, one Chromebook that I've had this issue with.  It's consistent between the 3 so it must be an Acer thing.  Third is the bloatware pre-installed.  Their ""Care Center"" has been utterly useless from the start.  The ""Quick Access""  doesn't do anything that Windows doesn't do natively.  Summary, it's a great machine for the price, but not for those prone to dropping nor letting the screen shutoff and it includes Acers' garbage software.  BTW, my work around for the screen issue is to set the screen timeout for 4 or 5 hours.  That's no good on battery life, but did I mention price?"
4.0,Best bang for your buck,"Best bang for your buck hands down. Yes, it's a little over an inch thick and a tad heavy compared to today's ultra books. Yes, it has thick bezels, a matte screen, and you can't view the screen at any angle (just sit in front of the laptop? Never understood why you need to view the laptop screen from a side angle). However, it's fast, responsive, great backlit keyboard, pretty good track pad, all the ports you'd ever need, easy access to add another stick of ram and another hard drive, long battery life, and a graphics card that will let you do some light gaming while providing good quality. If you love Fortnite this laptop has no problem running it. It has a little bloatware to uninstall but not that much. Go to acer's site and update your bios to the September 2018 update. If you want the best laptop you can buy for $599 this is it. Period."
4.0,Not bad for medium-duty work.,I’ve had this machine for nearly a year now. I’ve tricked it out about as far as it can go - I added memory up to 16gb and added an internal 1TB SSD.
5.0,Great value,"I researched for months to buy this notebook computer for my son to enable him to play some games. Previously I only ever bought cheapest laptops, so this is a quantum leap above what I'm used to. The only hesitation I had was that the screen quality was often criticized in reviews, but hesitate NOT!. The screen is easily the best screen in the house. It has the best contrast and viewing angles. I don't understand why someone wouldn't be happy with it. It makes me wonder if ACER upgraded the screen after some poor reviews. Anyway... battery life is great, my son can play Fortnite on it, the illuminated keyboard is great, the boot time is slick and downloads happen considerably faster than our other computers. The size and weight are quite reasonable for a 15"" notebook that's not an ultra-book. Perhaps I'm easily impressed and I don't know what I'm missing with better quality gaming notebooks because I've never had one. I do think this computer would impress anyone who is stepping up from bargain computers into the gaming class and I'd recommend it for general use as well as gaming because of its screen, sound quality, battery life and fast start time."
5.0,YES!,"I love this thing! It runs so much faster than anything I've ever had. I work online with video calling 8 to 10 hours a day.. I can do the video calls and pull up other online sites and it runs my camera and headphones. Just WOW! Also, my son plays Overwatch. He can now actually play the game. He said it was lighting fast."
5.0,Very happy with this laptop so far,"I did a lot of research on this before finally biting the bullet and taking a chance.  Granted it wasn't much of a chance.  Most of my research was done here in the reviews and most of the reviews were good, with a few that were bad.  I had read about the screen not being bright enough or going out after a short time, about the stroke of the keys not being long enough, about the build quality being subpar or feeling cheap, the trackpad being sticky, and probably a couple other things I'm forgetting...and the only one that I SOMEWHAT agree with is the brightness of the screen.  I usually have it all the way bright and it's about where I'd like it, so it would be nice if it had an option to be a bit brighter, but I usually type on it indoors and at night so it's not a huge deal for me.  I've also gone through the darker settings just to see what it's like and it actually isn't too bad a little dimmer."
2.0,Hinge shattered 4 months after warranty ended.,"I was very happy with this laptop when I got it, to the point where I recommended it to all my friends. The hardware inside is quite powerful and the system is very expandable. However! The build quality definitely leaves something to be desired. After owning it for a little over a year using it for 8 hours or so every day at home, the right side hinge shattered, with multiple metal and plastic pieces breaking at once. The way the top part of the case is put together in general is extremely flimsy. The casing around the screen is clipped together very loosely, and the hinge frame is only attached to the LCD on the top and bottom, unlike my other laptops where is it secured to the panel at multiple points along its length."
5.0,This is the best value or bang for your buck laptop as of ...,"This is the best value or bang for your buck laptop as of right now, in my opinion."
5.0,Well worth the money...,"I've been operating computers for a long time - nearly 25 years, so I'm somewhat dubious as to the bells and whistles that the manufacturers of a computer puts out.  But I was in need of (another) a laptop. My last one was a tablet put out by ASUS and it didn't work very well for me. After much research I bought the Acer Aspire E15 laptop. I was leary because my folks had an old Acer that basically was a POS. I got the laptop and immediately ran into a Microsoft download issue... I almost returned the computer because the download was SO SLOW - it took 5 hours to download the update with a 50kbs per second rate of speed! I questioned the download speed, however, I was going to see it through so I left it on its own to load. Came back when the download was complete and turned it on... I was stunned by the speed of this laptop! Not a super computer, just something I could use when I was traveling. Now I've always been a fan of Firefox and Google. However I decided to stick with the Microsoft Edge for my main home page to see what it could do. Again, I was impressed with Edge and decided to use it consistently. I've got nothing but great things to say about this computer -and would buy it again in a nano-second. Great Speed, great power, great price. The only problem I saw was that you have to download the Microsoft update as soon as you get the computer. It is as slow as anything you ever experienced and you question the speed of the modem. But once your past that issue... the thing just flies!!!"
5.0,Killer laptop! (but know that the screen isn't IPS),"This is an awesome laptop and it has by far the best specs for the money that available right now. I've had it for a month now and have had no problems whatsoever. I'm basically using it as a desktop though because the screen kinda sucks and I rarely have to take it out of my office...but I didn't take off a star because of the screen because I knew this would be a trade off for the killer hardware (you won't find a any new desktop or tower with these specs for 600 bucks either). I did a ton of research and ended up pairing this laptop with the Dell S2715H 27-Inch Screen LED-Lit Monitor and the Anker Ultra Compact Slim Profile Wireless Bluetooth Keyboard with Rechargeable Battery, Universal Compatibility with iPad and Computer - Black. The setup is killer and all came in at under a grand with 4 year insurance."
5.0,Great screen and perfect for playing Sims 4,"This review applies to the version of this laptop that I purchased, which is the Core i5-825OU / MX 150 Graphics / 8 GB Ram Memory / 256 GB SSD / ES-576G-5762 version. I purchased this laptop with the intent of primarily using it to play the PC game, Sims 4. I’ve been using it for a couple of months now, and I have to say, it has outperformed my expectations. It boots up quickly, as does the game, and the game does not lag, even in full mode, while playing it, and I have several packs installed with the main game. The screen is vivid and clear, and the sound is decent as well. For the price, I absolutely cannot complain or say a bad thing about it. Response time is fast, and the build is solid. It looks nice, too. The only thing I don’t care for is the built in mouse pad / mouse, which is a bit hard to use for gaming. I bought an external wireless mouse though, so this solves the issue. I think this laptop is excellent overall and a bargain for the price."
1.0,Make sure your games are compatible with this Nvidia GPU!!,"I've always liked Acer Laptops; this is my third. I bought this especially for gaming. My 7-year old Acer just couldn't keep up with the graphics in the recent expansion of Elder Scrolls online, even though it's still perfectly fine for actual computer work. But playing online computer games is my entertainment, so I invested in a new gaming laptop. I was so excited to see the beautiful graphics in ESO, which only lasted for a few days before the screen started flickering like there was a short. And then the screen would go black, but I could still hear the game sounds, so I knew it must be the screen or the graphics card. I updated the Nvidia drivers; it got worse. I googled the problem and discovered that, while a couple hundred games support Nvidia GPU cards, ESO is not one of them!!! If I had only known. I don't  know if this is Nvidia's fault or the game's fault. I disabled the Nvidia driver and I'm running the game on the Intel GPU, on low quality, with low FPS and jerky movement. I am so disappointed. When you buy a ""gaming"" computer, you sort of expect it to be compatible with popular games. My last Acer was great for a long time. I will have to shell out all the extra money for an external graphics card setup. 😭"
4.0,Awesome Laptop.,This laptop is pretty nice. It has it's ups and downs.
1.0,DON'T BUY ACER!,"I gave this computer a good review when I bought it 1/19 Well, hold everything! Now, 6/19, it crapped out-won't boot up. I have entered the serial numbers on various sites like YouTube, but despite the same numbers, the computers on the repair videos are all different from mine. They all tell me to find a pinhole on the back and blah blah blah. Mine doesn't have a pinhole. Period. I know what a pinhole looks like and I am not blind; my computer does not have a pinhole. I could not convince Bangalore Bill of this over the phone with the repair center. So now, AT MY EXPENSE WITH A COMPUTER UNDER WARRANTY, I have to ship it to Texas for repairs. I don't have any experience with this type of thing--getting warranty repairs on a computer--but this sucks. DO NOT BUY A COMPUTER FROM ACER!! UPDATE: They want $364 to repair a $500 computer that is 5 months old and under warranty. RIPOFF!!"
5.0,Great Buy,"I am no super techie so someone who is expecting more from a laptop might have a different opinion. I use this for school and home use and it is very smooth running, loads quickly and the size has a nice feel. Very easy set up. I had been using it unplugged off and on for 4 days and last night was the first warning I received for low battery, so I thought that was impressive. I had one incident where it would not turn back on, I believe it was operator error, because I just closed it and came back to it the next day and it turned on just fine."
