ratings,rev_head,revs
5.0,Very happy and yes Play Store is available,Extremely impressed with this device. I bought this to replace a different brand tablet that drove me absolutely insane since the first day I bought it.
5.0,Great machine for android computer use!,"i bought this to watch tv, use android apps, and play games"
4.0,Great Buy at the Price,"Overall, I'm more than happy with this laptop. I do NOT recommend it for gaming, nor was it intended as a gamer's computer. But for my online reading tasks (NOOK and Kindle) and the sustained viewing of sites like Youtube, this is a tremendously good buy, I think. The internal speakers are not so great, but it's snap to plug in auxiliary speakers which do perform very well. I was not ready for the Chrome OS (didn't actually know it existed!) and made a few silly attempts to install various windows applications which were rejected, but when I figured that out, all was sweetness and light. For those wanting a solid and reliable computer for average daily browsing and so on (at low virus/malware risk, too), I don't think you can beat it. I do recommend it."
4.0,A decent netbook with Pros and Cons,"I don't know why they call this a laptop instead of a netbook - regardless, I've listed some pros / cons that might help you out:"
4.0,Some things better and some things not better than my old Acer R11,"I had had my Lenovo Chromebook C330 a couple of weeks now, I bought to replace my old Acer R11 which soldiers on after an encounter with a spilled adult beverage,"
5.0,Excellent Chromebook and does everything I need from writing two social media,"When my MacBook died and I didn't want to put out another $1,500, this was recommended. At this price, $250, it's an amazing deal and it's faster than my old MacBook. The screen is responsive and bright, and chrome OS does everything I need it to. I now write all my journalism stories in Google docs which I can access offline as well. An excellent choice and well worth the money."
5.0,Great inexpensive Chromebook,"Although I ultimately returned this due to my personal experience with ChromeOS, the unit itself has a very good cost to features ratio. Quality build, nice touchscreen, lightweight, responsive touchpad, etc. Indeed it does run Android Play Store apps! If you can get this for $220 (as I did) it's a no-brainer if a Chromebook is what you seek."
2.0,Returned it after long internal debate,I really wanted to like this product but in the end had to return it. I did everything to keep it. The product is built with sturdy plastic material that would have fooled me as something else. The display is great under normal\typical conditions. The OS is super fast and you can use google play and Linux etc. Tons of storage about 49 GB available. The hinge felt good. I used it everyday and stop using my now 7 year old windows 10 i3 laptop. What went wrong. Well the screen display was good but it was a little too small at 11.6 inches. The really bad part was the Bluetooth issues. When using Chromebook in laptop mode i use a Bluetooth capable mouse which often stop working randomly for no apparent reason. The Bluetooth would stop responding and once turned off not work again until you power cycled the system. I tired everything to resolve the issue including powerwashing it which is a hard reset to factory. Nothing resolved it. I called tech support and they scripted me. Asked me to powerwash it and then asked me to send it in for motherboard replacement which had a turn around of 9 business days... That is when i decided it was time to let go and return this Chromebook. I highly recommend Chromebooks just not this one. Maybe spend a little more and get something of higher quality if want to use all features especially Bluetooth.
5.0,very impressed!,"This came to me fast and beautiful.  I've only had this today but have used for hours already and no sign of battery usage at all.  I couldn't be more pleased with this computer.  I have another ""chrome"" as well and it is great too but this one blows the other away with no buffering so far at all with many things i have open.  Im happy :)"
1.0,worked good for about 6 month,The viewing screen partially detached from the keyword.  This has caused a problem in  being unable to access my documents.  After six months I feel this is unreasonable to have to purchase a new product.
5.0,Absolutely the best Chromebook.,"Stop looking around at Chromebooks. This is the one to get! Had a Samsung 3 and a Lenovo S330, sent back. This is perfect! Great screen, great viewing angles, touchscreen, and will fold as a tablet. Great battery life also. Honestly, try others first, you will love this tablet, almost like it better than my MacBook Pro for everyday use. I use this in a non business form."
1.0,This has been a big headache.,The touch screen was always freezing up. There are lot of app said still can't be downloaded to a Chrome book I didn't realize this . And now the whole thing is frozen. The touch screen doesn't respond the keyboard doesn't respond I can't even turn it off I have to wait for the battery to run out.  This Chrome book was delivered on January 17th.  I am so so disappointed.
5.0,Just saved about $300,"Why buy new when this was like new, Honestly except for the packaging I couldn't tell you it wasn't new. My wife uses this for college mostly, it helps her do her writing assignments while still keeping tabs on the little demons we have running around. It is a great tablet/laptop it has its limitations but I didn't purchase it expecting it to replace my desktop with dual monitors. Just to do some writing assignments and general browsing. At which it excels. And it's a Chromebook so Google Docs and Drive help keep all the projects centrally located between the computers."
5.0,"Five stars, even from an Apple fanboy","I've been all Apple since my first iMac DV in 1996... I had to use Windows products here and there for work, but I never liked them. I was looking for something similar to a netbook but I wanted more performance, a better touchscreen and keyboard and, more than everything, speed and storage. This Chromebook is the perfect package, with 64Gb of memory and a OS that is sight and fast. I love the fact that can download and run most Android apps, including Netflix (so I can download movies and watch them while I'm on a plane without connection). I also use it to read my Kindle books and for that price... I can even break it or lose it without being too upset. It charges thru a regular USB-C port, so you can even use a battery pack or the outlet in your car."
5.0,Great Chromebook!,"This Lenovo Chromebook C330 2-in-1 Convertible Laptop worked wonderfully on my cross country flight.  The battery did not deplete.  Screen sharpness is excellent.  Does what is advertised. Easily hook up to the internet using your google account or sign in as a guest to surf, which is a better option for security in a hotel.  Light weight and easily fits into a small backpack.  I would purchase this again if needed."
3.0,Not impressed,Well my overall impression of this is ehh. It works. But after a couple weeks of using it seems to just get bogged down. I continually clear out history files and I really haven’t installed any crazy apps.
5.0,"Great Chromebook, excellent price!","Great Chromebook, excellent price!  It performs awesome and the battery lasts all day. This device is comparable to a 5 or 600 dollar 2-in-1, with the exception of lower screen resolution.  Unless you are accustomed to a 1080p laptop, you will never know the difference."
5.0,"Best laptop bang for your buck, full stop","This was my first Chromebook, and I wasn't sure if it would suit my needs. For 99% of it, it was just phenomenal. Snappy performance, android apps worked great, battery was otherworldly. I had some issues with office software needs, though, and decided to get a Chromebook with more oomph so that i could run Linux apps on it. If it had Linux support i'd have kept it."
1.0,Not made to last,Died after 40 days. Lenovo support is atrocious. They try to do anything and everything to not create a repair request. Took three phone calls. Now I have to ship the unit to them at my cost for repair even though it’s warranty.
5.0,Better than a tablet,"I bought this for a new cloud based application we are using for work that works best on chrome. I switched out the tablet I was using for this and it has been great. I love it, best decision so far this year. Not only does it run the app really well it does most everything else I was doing on my tablet and PC really well."
5.0,Fantastic for the Price!,"I mostly use this to read books/comics, stream movies/tv, write books, scroll through the internet, and play low space games from the playstore. If you're into that kind of stuff, I recommend this laptop 100%."
5.0,"Simple, no fuss streaming","Love it so far! It's fast, easy to use especially if you're familiar with Google products and screen resolution is very crisp. I use it for streaming and for work as a real estate agent. I can access my MLS and all my apps on this Chromebook, making it a more functional option than my smartphone because of its keyboard + larger screen as well as a more portable, lighter alternative to my laptop. I like how it can be used as a laptop and a touch screen tablet depending on how you fold it. Recommended if you need a simple device for streaming and browsing. Also great for jobs that require a portable way to access internet (as long as there's wifi availability)."
4.0,Screen glare and not backlit,Update: I am using the screen filter and now I really love this little Chromebook.
5.0,A great BYOD option for school,"After breaking two Dell 13"" Inspiron notebooks, we decided to try a Chromebook fir the kIds' BYOD.  Turns out, the Chromebook has better battery life and is lighter than a regular PC, with no reduction in capability for school-related tasks. A lit cheaper too!"
5.0,Battery life for days!!,"I literally only charge this baby once every three or four days and I am constantly online doing my college classes. I love this chrome book! I don’t like how forceful I have to be for the touch screen to work, but I love most everything else! And very affordable!"
4.0,Amazing experience,"This is my first chormebook experience, my decision to switching from windows to chormebook was not easy and of course  i was worried, but to my amazement the performance of Lenovo C330 is best, this chrome book suffice for my use which consist of browsing, wathcing youtube, netflix and for writing purpose. Even i can downloand musics, movies and ebooks. overall very satisfied with a budget chormebook."
5.0,"Great ""laptop"" for college","Got this as a Christmas present for my wife who never has had a ""nice"" laptop and she loves it so much!  It flips between tablet and laptop easily. For these past 4 months has worked great as a simple college laptop or a convenient way to watch netflix in bed on a screen that's bigger than your phone.  Just remember, this is a chromebook, not some high powered gaming laptop."
5.0,Awesome for the price.,For the price I paid on “Black Friday” this thing is amazing! Touch screen! Great battery life! Extra memory so you can download movies from places like Netflix for road trips! It’s not a computer if your wanting to load a lot of programs buy a computer.
5.0,Chrome OS has came a long way.,"I was kinda skeptical about buying any sort of chromebook rather than a traditional laptop. Seeing how I already have a gaming desktop I spend majority of my computing time on, I only wanted a laptop to do some school work on and stream media from the comfort of my bed. I have to say, at least for my use case, this thing is quite nice. I can recall having chromebooks for students in school to use and they were headaches. Long story short, Chrome OS has come a long way."
4.0,A steal at this price,"For $250, it is a steal. I always find a chromebook best computer for non-professional + non-gamers. Fast, easy to maintain and inexpensive. This one also have the quality to become a tablet, if you feel like it. Given that Android Apps are becoming available more and more on chromebooks, it's utility is increasing. So, full points on that."
5.0,Seriously Pleased,"I don't typically leave reviews, but this one is worth it!  The Lenovo C330  has exceeded my expectations. The screen is not full HD but it's bright and clear enough for apps and Netflix. The setup is crazy simple and integration with the Pixel 3 is handy. Battery life (with average use) has been around 8 hours."
5.0,im very happy with my purchase,"so far only 1 problem, my power supply quit in the first week of ownership. 15 minutes later a quick call to support and a new one is on its way to me. i love how fast it boots, i hesitated for a long time about buying a chromebook. i love it, easy to understand settings."
5.0,Great for school/studying,Starts up really quickly (takes no more than 10 seconds to go from powered off to being able to start working on your stuff. Can have multiple tabs open with out any issues. Think I’ve had 15 browser tabs open and was able to video chat out an issue.  There isn’t a bunch of storage 64GB can go pretty fast if you’re not paying attention but if you’re just using If for school and maybe some light work/office stuff you should be ok. I love that is a 2 in 1 so that I can use it as a tablet for reading text books. It’s touch screen also makes it really and convient to navigate through various screens. It’s also fairly small 11.6 inches so it fits in to bag backs without being too bulky. You will need an internet connection as most of the features offered are accessed on line. Probably should pass on this if you need something with a lot of memory or for gaming though.
4.0,Worth the money w/ a caveat,"If you're looking to get a reasonably priced laptop, this would be a great consideration!! The only issue that I find annoying is that out of the box, due to it using the ChromeOS (Operating System), you are not able to use the vast majority of applications created for Windows. You are able to use certain Windows applications like Microsoft Word, Excel, etc. I should note that there are ways to get around this, but as I said out-the-box you will not have that capability and if you are not a tech savvy person, you could have difficulties figuring out the ways around this issue. With that being said, this would be a great basic laptop for a college student or someone using it for basic internet necessities."
5.0,Great Chromebook,"The boot-up time, battery life, simplicity, and convenience are excellent. It checks all the boxes of what you'd expect from a chromebook. The only knock against it is that the touch screen takes a more deliberate/firmer touch than a tablet, smartphone, or even the windows laptop with a touchscreen that we have. However, it doesn't bother me at all because I never use the touchscreen on laptops."
4.0,"Lenovo C330 ""Surprise Performance""","I purchased the C330 mainly to see if I would be able to function using a Chromebook OS for my mobile comp. needs. Have used Windows laptop for mobile the last few years and wanted to try something different. I mostly use it to browse the internet, read news magazines like Flipboard or Google News, or watch videos. I also enjoy being able to use Android apps from the Play Store. I have been pleased with the processing speed, IPS touchscreen, trackpad operates smoothly, and keyboard is just fine.  Also enjoy having the extra storage at 64gb.  At this price point, have been surprising pleased with overall performance."
5.0,"C330, My one more choice of Chromebook","I'm using Acer R13. This is good for FHD(1920x1080) resolut. But a little big size and heavy weight. Not for portable. So I bought chromebook again. Compared with Lenovo C330 and Acer R11. Finally my decision was C330. Cause of quad-core CPU and 64GB storage, 4GB Memory and not expensive prive."
5.0,Best convertible,"Perfect replacement for an iPad and laptop for most purposes. Long battery life, easy to use."
4.0,Runs Android apps. Flips completely around.  Watching streaming can be sometimes be frustrating,"Very good value.  Only downside I've found is streaming on Directv Now slows down regularly.  My other, more robust laptop has no issues with this.  I've tried with browser and with Android app.  Android app wasn't slow but had issues with sound.  Usually other streaming sites are fine.  I think I had trouble just a few times with Amazon."
5.0,Good alternative for kids.,"I bought this as an alternative for my 2 and 4 year old kiddos not taking our phones to use various Android applications like Starfall, Kahn Academy for Kids, nickjr, YouTube kids and Disney now.  Rotating the screen around keeps the keyboard down and they use as a standing tablet."
5.0,good cromebook,"slow at first ,but update takes care of that. do update as soon as you can,after that it is very fast, and has decent battery life"
4.0,Battery Life is amazing but I've had issues with the Screen and Trackpad,"This affordable Chromebook was purchased to be my travel work computer and it has been great thus far for that purpose. I'm able to do work in Google Docs and email throughout my trips, but I have had issues with the left top corner of the screen being blurred for some reason when I'm in Chrome's browser. The trackpad has also had a few issues, but they aren't as consistent as the screen issues."
5.0,A lot of laptop for the price,"This machine is easy to set up and functions both as a laptop and a tablet. My wife is not strong technically, so it has been good to see her getting on so well with this machine.  It remains to be seen how durable it will be as it is lightly built and switching from laptop to tablet and back is bound to put strain on the components. However, I hope she will get prolonged use out of it."
1.0,Broke after a month,After a month of use the computer display the black screen of death and could not be saved. Of course it’s outside the return window for 30 days so I can’t return it and it doesn’t work :-(
5.0,Powerful Chromebook for little $,Overall I really like this Chromebook. I have a range of devices for work related purposes and a Chromebook was one I didn’t have. I’ve seen many comments about no Play store. To confirm - this device (purchased April 2019) does have full play store access. I’ve been using it for two days and I’m enjoying it.
5.0,Top quality!,This is a top quality computer. High quality build. It reminds me of an apple but for half the price.
5.0,LOVING THIS CHROME BOOK !,"This Chrome Book  Laptop is much more than I expected... Lenovo has made things easier. The size the quality  is so great for Traveling, I travel a lot , it also manages my files and has a great file system. If I am in need of  other programs such as adobe , it is connected to google play where i find most things free. With the ability of the Google Play apps, I save on file space  because everything is run through google system!"
3.0,Randomly shuts down,"Overall it's a good laptop but I've had issues - It randomly shuts down when it's asleep and I'm unable to connect it to my wireless printer or wireless speakers. With that said, the battery life is amazing. I can finally work at coffee shops!"
5.0,Great Little Laptop,"I luv luv luv this Lenovo Chromebook.  It is extremely quick, has everything I need (am no techni) love  the touch screen.  Only very small complaint...it is a little heavy.  I highly recommend."
5.0,My work gave me one. A year later i got this for my kids,"I had a different chromebook for work that i left in my office. One day i came into work and noticed a small ding on the top corner. It still Works but when the humidity gets high the touch screen goes crazy. My IT department gave me one like this so it would bemore dependable and they we're right. It's solid, strong, and it seems like i only charge it every other day."
5.0,Awesome convertible!,"Overall I love it, esp for the price. I mostly use at laptop, but so nice to have the touchscreen / tablet option too!  I would maybe prefer the screen be detachable, not because it’s bulky but I do worry a little about pressing on the keyboard when it folds around."
4.0,Very Nice,"I've only had this up and running for a few days but I am impressed.  This is my first lap top of this kind and it seems much easier than what I have had before, Windows and Mac.  I did not give it the fifth star only because I have not been using it long enough too but I can't imagine anyone being disappointed with this item."
5.0,Great budget laptop!,"It's it a five star laptop overall? No. For the price is it five stars? I think so. Good screen,  battery life, touch screen and once you learn a little about Chrome OS (great YouTube videos) then it can do things much more costly laptops can do. Definitely worth a look!"
5.0,My new favorite device.,"I am delighted, even though Amazon took 24 hours to get it to me (LOL). This is my first chromebook and I was a bit leery, especially given the low price. Speed and battery life greatly exceed expectation. Screen quality meets my expectation. Ease of use exceeds expectation. I have several computers and 4 tablets, but the C330 is now my favorite device."
4.0,For its Price it's Great,"It lags a little in it's touch screen response.  I love tablet's.  I'm an Androidphile.  This was the least expensive way for me to have a Tablet.  And I got an extra laptop in the deal.  Sadly, not all developers have come on board for the Chromebook OS as yet.  Some of my favorite apps are not compatible.  As a ""cord cutter"" I use it to watch shows and cast them to my TV's, which have Chromecast's attached to them.  All in all, it was worth the price I paid."
5.0,Replaced my iPad at a fraction of the price,"This is a great little device for streaming, doing email, and accessing the internet. I have been able to easily convert Excel to Sheets which is great for work. It seems to do everything an iPad can do at a fraction of the price. Obviously won’t take the place of my laptop but it’s great to have along when traveling. Lightweight and compact enough to fit in a smallish backpack. Charges quickly and battery life is more than adequate so far."
5.0,Love this Chromebook!,"I didn't know whether I'd like this as much as my laptop, but it's great! Perfect small size for travel, as fast as my laptop, and lightweight. It is hard to find a sleeve that fits though - the 12.5"" version of this one fits pretty snugly: https://www.amazon.com/gp/product/B01MQIDT24/ref=ppx_yo_dt_b_asin_title_o01_s00?ie=UTF8&psc=1"
