ratings,rev_head,revs
5.0,Amazing Value!,"I did a tremendous amount of research before choosing this laptop and I definitely made the right choice. Right now it's the #1 laptop on Laptop.com for laptops under $500.  Powerful processor, 6 GB RAM, 1080p display, DVD drive, decent keyboard, outstanding battery life, smooth trackpad, 3 USB-3 and 1 USB-C port, wireless a/c, HDMI, the list goes on and on. It has an integrated Intel graphics card so only light gaming is possible. The memory and hard drives are easy to get to for upgrades. The only negative is  the included 1 TB 5400 RPM hard drive. As a boot drive it is horrible and really holds the performance of this machine back. I had a spare 2.5"" 240 GB SanDisk Ultra SSD laying around and swapped it in for the boot drive and that made a huge difference. There is an M.2 slot but it is NOT NVMe so make sure to buy the right drive for that slot. You're definitely going to want to upgrade the boot drive. One other caveat is the entire laptop is black including the keyboard so trying to type in a low light setting is tough for hunt and peck typing.  A back-lit keyboard would've been nice.  All in all, a great value and I highly recommend this laptop."
2.0,"If you are buying because it has a DVD player, DON'T!","It does not play DVD movies. Had to buy a external DVD player because I didn't feel like sending it back and waiting on return. It's a gift and the person I am sending it to does not internet. So trying to setup everything and purchase DVD software because Win10 does not come with the ability to play out of the box, I find out the player is not compatible to play DVD disc, unless they are burned disc. They should really tell you in description that it does not play DVD's. So if you have a library of DVD's and you want to buy this laptop, skip it."
5.0,Excellent laptop. Excellent price.,"An excellent computer at an excellent price. Plus, the Acer support for Amazon customers is very good. I'm still a Windows person, despite the trend to iOS. Yes, I use an iPhone, but I find iPADs totally inadequate for my purposes. I like a real keyboard and wasn't interested in investing in a Mac. Did a lot of research before I purchased this laptop from Amazon without feeling it and testing it and I am very happy with the purchase."
5.0,Really great laptop when you increase RAMs and use SSD as main drive,Just got the laptop and finished upgrading and configuring it.
1.0,"This Acer Laptop is a much lesser quality than had expected, read on!!!","First, specs claim 16gb DDR3L ram, only has 6gb ram."
5.0,Most of The Features For A Great Price,"I have to start by saying my last laptop was purchased in 2010 and for 5x as much as this one cost me. The battery and charger need to be replaced, but it was still nearly 15lbs when put together. A desktop replacement if anything."
5.0,Super comprehensive laptop for amazing price,"After getting used to this new laptop, trying a variety of tasks and of course playing my games I definitively approve.  I specifically did not want a touchscreen.  Fast startup and smooth running programs.  Easily syncing of my accounts (email, e.t.c) I have been able to basically pick right up.  I'm thoroughly pleased with my purchase especially after comparison shopping in store.  Twice the storage alone plus an extra 2G RAM for better gaming and this was a no brainer. I don't recommend playing games without being plugged in otherwise great battery"
5.0,LOVE My New Laptop!,"I read and read and read all the reviews, both negative and positive.  Decided to take a chance and so glad I did!  This is a great laptop, so much faster than my old one!  I got the  HDD, and it's plenty fast enough for my needs.  Setup was easy, getting everything the way I like it was easy too.  It did a lot of Windows Updates automatically, so that was good.  I definitely recommend the Acer Aspire Laptop!"
1.0,Extremely slow,"This is frankly the worst laptop I've ever owned. Sometimes upon opening my laptop and hitting the power button, nothing at all will happen. I try Ctrl alt del, I try esc, I try enter, I try hitting the power again - nothing. Sometimes it will show my desktop without icons or ability to login or a taskbar. Be I'll easily be there ten minutes trying to get it to let me sign in.  If I come back to it 20 min later, sometimes it's fine."
2.0,"A few concerns, Battery life is shorter than advertised & Poor USB location","There's a sticker on my laptop that says ""12 hrs Long battery life,"" this seems (too me) to be false advertising as the battery says 8+hrs while on battery saver mode and with the most conservative settings that I'm aware of.  The battery also did die well within 12 hrs of use after being fully charged."
4.0,It's not slow if...,"I read dozens of reviews of various laptops before deciding on this Acer.  The most common review complaint for just about all the laptops was that they are slow, sloow, slooow, as stated in reviews.  So the first thing I did was to delete all the junkware I considered unnecessary for my purposes then run a defrag to eliminate all the fragmentation from all the deletes.  The little Acer is now as fast as my desktop.  It opens and responds to my icons and apps quickly, both on and off line.  If it were any faster the speed would have to be measured in fractions of a second.  You do, however, need at least a 100 meg modem for that kind of on-line performance.  The four star rating is because the thing just ain't perfect.  We all have our little complaints about minor stuff that we have to accept."
5.0,Great value for money... Suprised me on games,I don't think there will be any better computer for the price that this one has... The value to cost is a done deal... I purchased this computer in hopes that it would run light games... Like rocket league e.c.t... The pc runs RL on 1366x768 with low settings at about 60-70fps...great fps for the price of the pc... The one down fall it has for gaming is the ddr3... The previous generation had ddr4 and because of that the integrated graphics ran a little faster... Thus producing better gaming performance... This isnt the best gaming pc out there... But for 380$ and light games... It works... I would totally recommend if you want a laptop to just have some fun with csgo and other light games or if you wana do a little bit if editing the i3-8130u is more than capable with its high boost speed... Great laptop for the price I will be buying another one for my brother soon... Btw good to add a ssd and ram
1.0,Absolutely the worst electronics buying have ever made.,Absolute piece of junk. Right out of the box into the ridiculous world of Windows 10.
5.0,Speakers are on the order of 300% better. Clear,"Similar to but much updated from my Toshiba laptop.  Speakers are on the order of 300% better.  Clear, loud and better bass (for a laptop)."
5.0,Great Linux Machine After Upgrades,I purchased this laptop and I happened to have 16GB of RAM to put in it and I did get an NVMe drive to put in it (yes it DOES support NVMe SSD/Intel Optane despite what Acer says here) the NVMe slot is x2 NOT the standard x4 so buying high end NVMe drives for this laptop would be a waste. The WD Blue 1TB NVMe drive does work great however and its top speed is only held back maybe 30% from being in x4 mode when I benched the drive in my desktop at x2 and x4 but that's only in benchmarks. I can still install Windows 10 on a VM located on this drive in about 12 minutes whether in x4 or x2 so real world difference is negligible but it can be felt over traditional SATA3 performance.
5.0,Excellent Value Budget Laptop,"The performance from this laptop is not actually bad, making it an excellent value. The construction is not particularly rugged, but as long as you pick it up with both hands, never by the screen, and use a cushioned backpack when transporting it, you should be fine."
4.0,"Working well, good buy for hte price.","Working great and I am typing on it atm. The only problem is that it is not a good enough computer to run a complex game such as World of warcraft. However, it does amazon and school websites so it does suit it's purpose for now. I really can't complain becauase it is a good computer for the price paid."
4.0,"Good laptop for the cost, with a couple tweaks","I started the laptop up right when I got it to get a sense of out-of-the-box speed and the state of the Windows 10 OS.  Not great on either front, as you'd expect."
1.0,"Unreliable screen: Suspending or Locking the laptop, causes the screen go black and not turn back on","The laptop is good for daily use. It is a bit slow but I am going to disregard that as a factor in this review. My only problem is that occasionally when I suspend or lock the laptop or even leave it idle and the screen goes black, it does not come back on. I'm not sure if the system hangs or that there is some issue with the screen. To test this I installed Fedora (dual boot) to see if it happens on Fedora as well and it did. So I'm sure that the problem is not with any software, OS or drivers. To recover from this, I just have to do a hard reboot (on both Windows and Linux). And this is a pain as I am sometimes in the middle of work."
5.0,but I loved how easy it was to set up,"I've just had this for 2 days, but I loved how easy it was to set up.  Didn't take hours for Windows to load, and didn't have a lot of unnecessary junk that my previous HP loaded onto it. I only use it for web browsing & video streaming, and I'm very happy with both the speed & quality of both.  The only complaint I have sof far is that there's no way to see if your Caps or Num locks are on."
5.0,A Great Buy!,"I am usually an HP person when it comes to buying desktop and laptop computers. However, when my presence HP rapidly began to succumb to hardware failure, I found that I had to act fast or risk losing seven years of data.  So I looked around at several places and online stores until I stumbled upon this Acer Aspire E 15 at the end of the year sale section on Amazon, which has everything or more of what I was looking for in a laptop. As described it is a 15.6"" Full HD, 8th Gen Intel Core i3-8130U, 6GB RAM Memory, 1TB HDD, 8X DVD, E5-576. It also came with Windows 10 and not much else, which is fine with me as I like adding my own programs."
5.0,Get more than you pay for,"Like most non-gamer adults, I use this computer for very average things. Storing photos, surfing the web, checking email, the occasional Word Doc and Excel File, and a DVD video here and there. It doesn't really take a lot of computer to execute those kinds of tasks, hence I didn't see any need to go spend $1000 on a computer to do things that a computer half that price should be able to do. Couple that with the fact that I prefer to keep my money in my bank account rather than spending it, and I thought I'd give this Acer a try. My previous computer was an Acer Aspire laptop, that going on 10 years old is still working, it's just so slow that I figured it was time to move on."
5.0,Performance is great for price,"This is amazing for the price, it can play games and get well playable fps. For example it plays fortnite pretty well. This is a great laptop."
4.0,Great laptop,"I have given this laptop a fair chance.  To start off, I absolutely love it. I am no computer pro so the first 4+ months I couldn't use this laptop because it was SLOW. Unusable slow.  It turns out that it's because of all the bloat on it.  I did some research and decided to dedicate a little time to looking up each program to delete. Once i got enough off, this laptop was FAST! I haven't had any issues with it since.  I love it!  I upload pictures to my drive with it easily and use it for internet along with Word. It isn't as bright as some laptops, kind of a washed out screen but it isn't bad.  It is well worth what I paid for it.  Make sure you put some work into getting the bloat off and you'll love it!"
5.0,Glad,"Made glad by all the bells and whistles on this Windows device. Not the fastest processor but the price was great and made my own memory & SSD upgrade with ease.  The company support was better than average...no wait, far better than average as I recall the last time I dealt with PCs there was little to no response to the customer. Acer has it and helped although it was a bit hard to find that help at first,  but once gotten they made it a breeze."
5.0,Overall thoughts on this laptop.,This is the best laptop for light or a decent amount of gaming. It runs pretty quick for its price and most likely the best outcome for the money spent.
2.0,Not a simple process unless you are computer tech,"I bought the recommended 250gb WD Blue SSD upgrade only to find out it's not compatible with the computer supposedly again the 500gb same brand is,  Acer You need to fix that!!  Big waste of time, installing only to find It didn't work, searched several websites, to learn ya it's not compatible, unless you are an IT person and can download windows 10 onto an external drive create a virtual blah blah blah, I was goijng to buy additional RAM but am afraid to now as will it work, who knows.I  am not able to connect external Monitor even though its an Acer Monitor,  screen goes black and all the guidance is super. complicated again to fix.  I have watched lots of videos on doing the upgrades., which are great if you are basically super tech savvy.  All the video's seem to leave out key navigation steps.  So they are useless to me.  I am going to have to now pay someone to do all of these supposedly basics things to the computer.  I am not afraid to tackle challenges and I am really good at figuring out solutions,  but when it comes to this computer model its been a bust all the way around.  And lets face it, It's a pretty cheap  computer, yes but all the claims of being easy to upgrade DIY is a lie, unless you know how to build and upgrade, and setup computers."
4.0,Decent PC for price really good deal but need to remove junk software,A lot of the slowness of this laptop is not Acer's fault but Windows 10. The first thing you need to do is go into Services and turn off almost everything that is not absolutely everything - not set to automatic but rather to manual. Then uninstall all the crap software you don't need. And absolutely turn off background Windows 10 search indexing. Once you get all this done it will perform very decently as a casual use laptop.
1.0,Worst laptop ever - AVOID,This is literally the worst laptop purchase I have ever made. Let me just list the issues I've had with this so hopefully someone else can avoid:
5.0,Great Budget Notebook,"I have an old Compaq CQ57 that I purchased in August 2012.  I am on a budget and had to buy a cheap notebook.  When I got this Acer, I was impressed with the quality compared to my old notebook.  I purchased a Western Digital SSD with this notebook and installing is easy.  Just download the Microsoft Media Tool on a flash drive of at least 8 GB and start the notebook with the flash drive.  After Windows 10 is installed to the SSD, there is a big difference in startup from the Compaq."
5.0,The best computer I've ever owned,"When I was looking for a new laptop, I needed something that was fast, had plenty of storage, and could run Sims 4. The size of this computer, while intimidating at first, has since proved to be perfect for me. I love the 1080p resolution, and I'll never have to worry about storage ever again. I was a bit apprehensive as to whether it would play Sims 4, mostly because I've never purchased a computer for myself, but since receiving the Acer E 15 I've now created and destroyed many virtual families. Not only does Sims 4 run perfectly, including mods and expansions, but I have finally been able to return from my 7+ year World of Warcraft hiatus. I finally have a computer that can play both of my favorite games so smoothly and I still can't believe I only paid $350 for this beauty. Don't bother paying extra for shipping because I didn't and it showed up in two days anyway."
4.0,Great Value for the Money,"I am not a ""techy"" that knows a lot about the various specifications but I did my research on this and I think it is an excellent computer for under $400.  The screen may not be that vibrant  but after the first week or I don't notice it.  Quite fast, and I like the 1TB hard drive.  I do mostly text editing and audio functions and everything is working fine.  I loaded iTunes recently and it works just fine, too.  Good find for the money, good job, Acer!"
4.0,Very good price for what you get.  Worth buying for sure.,Loved it at first but in short order became quite slow.  Don't know why.  Don't play games on it.  Just work or watching Netflix occasionally. Battery life is almost as advertised.  I'm sure it would be if not used for streaming video.
2.0,Battery Life Manufacturer False Advertising,"Purchased an  Acer Aspire E 15, 15.6"" 3 months ago. Main reason I purchased this computer was the advertised battery life of up to 13 hours. Sure if you do not use the computer the battery will last 13 hours or more. However battery life for normal use is less than 3 hours. Contacted tech support twice and I was told my browser is using too much power. Really???? I am suppose to believe that?? I requested a replacement battery and my request was refused. I was told I needed to mail my computer to a out of state repair facility. After some verbal arm twisting the rep finally agreed to provide a return label for repair. Label was never sent. Before you spend your hard earned money on an Acer product my advice is buy a different brand. Battery issues with Acer computers are a common discussion on the internet. It takes less than 5 minutes to replace the defective battery, but Acer wants me to wait weeks for a repair?"
1.0,Acer support team is not good and can’t fix easy to fix issues with computer.,The computer is very slow in general since it isn’t an SSD. Worked quickly once I installed a SSD and moved the OS to it.
1.0,EXCRUCIATINGLY SLOW AND ABYSMAL SUPPORT,"This is the slowest PC I've ever seen in 25 years of using them.  It is so painfully slow that I wanted to install an SSD.  First step is to remove the battery, right?  Should be covered in the user manual, right? WRONG!!  and absolutely nothing available on the internet for this model either.  OK, so I contacted Acer support, and that's where I learned how really stupid I was to ever buy an Acer product.  Even after I provided all details (model number, serial number, etc) they refused to answer the basic question of how to remove the battery unless I gave them my address, my email address, my cell phone number, my social security number, and the names and addresses of all of my children, grandchildren, and business associates (and that is only a slight exaggeration).  Never again, Acer.  and please stop calling your lack of response ""customer support"" -- it is nothing of the kind."
1.0,Better to get a different laptop,"There are better laptaps on the market, I've had to restart the laptop several times to work and sound will not play via the speakers.  I would elaborate but I'm just tired of wasting time on this laptop."
4.0,Hard Drive Died in less than a Year,"The hard drive died after 11 months.  It was broken so badly that I had to remove it before I could get the system to boot from a USB drive .  Be warned, create an external backup.  I lost my Windows 10 OS and all my files.  Up until this failure, this was an excellent cheap laptop.  ... Later update after installing an SSD...  I'm adding two stars back because this laptop was so easy to upgrade.  Remove three screws and you can lift the access door off with your hands.  Once inside all the memory and drive slots are easy to get to.  If you search for the model number, E5-576-392H, online you will find videos on how to upgrade the drives and memory.  Be sure to look inside your laptop before you order parts.  There are different variants of this model.  Not all of them have the install screw required for the tiny form factor SSD."
4.0,Needs modification,"I followed instructions on some of the very helpful reviews and purchased a 250 ssd. It was actually a linked optional item when I selected the laptop. So that made it easy to pick the right specs as I'm really not that good with computer hardware. I installed the ssd, made a windows 10 boot media on a USB drive using this same laptop and went through the initial setup ( i didn't have another computer to use ), then rebooted the computer, changing the BIOS to boot from USB, loaded windows 10 to the ssd, then ran msconfig to delete the 1T original hard drive from the boot option, thought I was all set. Then I realize my browser was loading rediculously slowly, way way slower than any of my devices. So I searched online and found that there was a compatibility issue of the new wifi technology with my 7 year old Verizon fios router. This is what I had to do:"
4.0,More Easy Upgrade Info - just some additional details,Others have done a thorough job detailing the SSD upgrade. Here are my notes as well. Hope they help:
3.0,Not entirely upgradeable,"Overall, with my installed upgrades the Acer Aspire E 15 E5-576-392H/i3-8130U is a decent computer; I installed 16GB RAM & the WD 250GB SSD - Unfortunately the BIOS is locked; The SSD drive could not be designated as the primary drive nor could it be identified or used as a secondary drive with the 1TB HHD drive or with a SSD in the primary drive slot. All this effort was done by the GEEK squad; I talked with ACER Techs & they confirmed it's locked on a single HHD/SSD; If i had known i would have bought a different computer - i returned the 250 SSD & had a 500GB SSD installed to replace the 1TB HHD as a single memory drive -"
1.0,Dead pixel out of the box,Dead pixel out of the box
4.0,Awesome laptop for the price.,"Considering the price of this laptop, it's hard to ask for more."
4.0,Little upgrades make it an EXCELLENT machine,"1st thing 1st -- Price fluctuations: as of 3.18.19, the prices has moved from a high of $379.99, to $329.99 on Black Friday, 2018, to a mid range price (that I bought at, of $349.99)."
5.0,"Great product, work computer, amazing customer service","I purchased this laptop because it is relatively inexpensive but still had a bit of power behind it.  I use it for work and school.  A great nod to customer service, the first one was just about DOA.  Turned it on and screen went black,  called the HP help and they were amazing.  I am fairly computer savvy but knew I needed to call because it was brand new before I cracked into it.  After an hour on the phone the wonderful IT help told me it was likely something they needed to fix in their factory and told me how to return it.  The next one arrived with no problems.  They are well made because I recently dropped about 4oz of water on the keyboard, because I dunno,  I immediately turned it off, opened it up, flipped it over and opened the back.  It has had no problems after 24 hours of dry time because they put a spill guard under the keyboard that once flipped over and opened like a V the water runs down this rather than into the electronics.  Thank you HP for your customer service and making a well made product for just a few hundred bucks."
4.0,Good computer.,"Good, strong basic computer.  Have several."
1.0,Slowest computer since dial up,"There must have been something wrong with the one I got. It was super slow and wouldn't even play a utube video. I checked my speed and connections with another laptop and my speeds were good. I tried to load Chrome to see if that would help and even stopwatched the time and after 10 minutes of trying to download Chrome I decided to return it since my other laptop had no connection problems and my download speeds were good. It was a big hassle overall packing it up and returning it, not to mention a couple hours making sure it was truly defective before returning it.....not too happy."
5.0,The best laptop pc!!!!!!,I have been reading the reviews for this item. Some negative and some positive. My review is positive. This item is built great fast and amazing. I have a high end desktop and need some thing portable but not to break the bank. This is a budget pc but it is amazing. Two thumbs up.
4.0,Great so far!,I waited two weeks before posting a review because I wanted to answer questions I myself had before buying this laptop. I should first say that I am in no way a computer expert. This review is from the perspective of a normal user with little to no background in tech.
4.0,Good laptop for the price.,"This is a real good laptop for the price, just over $300. Bootup is typical for a Windows 10 machine, not fast but not especially slow. I have encountered no problems with setup or use so far."
5.0,Works great for my needs  :),I needed a Windows computer to do random things. I’m a iPhone user and my home is pretty much set up to run Apple products. But every now and then something isn’t Apple compatible and I need Windows. This computer checked all the boxes for what I needed and it’s been working great.
4.0,This can be an easy 5 star budget laptop with a couple upgrades.,"I needed a replacement for my old Thinkpad that I rebuilt. 90% of use for this laptop will be coding in HTML, CSS, JS and C#/.NET. Out of the box this laptop is a little slow. Like others, it is highly recommended to install an M.2 SSD and upgrade the ram. Fortunately, Acer has made this a semi modular laptop with an easy access to the hard drive, RAM and M.2 slot. Reinstall Windows on the SSD ASAP and your boot time will increase by a significant amount. This laptop comes with a 4GB and a 2GB sticks of RAM. I ordered a 4GB stick and swapped it with the 2GB and now have 8GB of dual channel RAM. These simple upgrades turn this low end laptop to a mid ranged laptop."
5.0,"Nice, quick, affordable PC","Light weight, fast, decent display screen although not glass. Fast easy setup. No real complaints. Nice unit for the price. I would buy again."
4.0,A few Problems at the start,"I had difficulty in getting this PC up and running correctly.  Right out of the box I was getting error messages, and it would freeze up.  It wouldn't shut down properly, and I was ready to send it back.  I had contacted Amazon to get a return tag, then the GREAT people at Amazon asked if they could possibly help me and determine the problems.  I was given the steps to disable some windows options, and after completing those steps, it has worked as it should.  I was disappointed"
3.0,Not a good choice to switch from a 10 year old Macbook Pro,"I purchased this with the intention of replacing my 2009 Macbook Pro. I do use a desktop PC at work (running Windows 7 - not Windows 10), so I use both Mac OS & Windows daily. The main problem that I had with the Acer is that the configuration seems incredibly slow to me. I even purchased a SSD & more ram but decided that I would return the machine and the upgrades without opening the bottom."
5.0,Terrific Value,Very Excellent. Bought it for Mom. She was able to set it up herself. Get online and go!
3.0,"Not a bad laptop, but I would not get it if you don't want to upgrade any parts","Its not bad for its price especially if you get it on sale, but if you don't want to upgrade any parts then I would not recommend getting this laptop. The laptop is very very slow without any upgrades. The 5400 rpm hard drive is outdated and incredibly slow. The laptop does have a m2 slot so upgrading to an ssd is highly recommended. The 6gb ram comes in 2 slots. One 2gb and one 4gb. This is another aspect you should upgrade otherwise you will not be able to take advantage of dual channel. Lastly you HAVE to upgrade the wifi card. The wifi card is incredibly slow."
2.0,I should have purchased a different laptop.,"I bought this one for home use. Email, surfing and paying bills. Normal stuff. I have had it for 6 months and now I can give it a decent review. I am comparing this to our Lenovo laptop. It takes about twice as long for this one to load up from power off. Once it wakes up most things are easy to do. Like I said , home use. I call Acer at least once a month for issues. Some of them have to do with how slow it is. Others have to do with things like, wont print when I tell it to. I tried printing a document from my email and got only the first sheet. More times than one, only the first sheet. The Lenovo, no problems. Same email, same document. The latest is trying to get my phone pictures downloaded. I have called Acer several times about it. Updated my windows, changed phone cables, and on and on. Acer said it was probably the phone. Yea right. Connected it to the Lenovo, it downloaded all the photos,and put them in folders, under the photo app. Acer couldn't make theirs do that. I am past the return date, so I have to keep it or it would go back. My advice is to spend $150.00 more dollars and get one that doesn't drive you crazy with how it doesn't work like others do."
4.0,Best bang for buck in low-to-mid range laptop!,"Good laptop for the price! Comes with a little bit of bloatware, but I've seen much worse from other manufacturers. **** Important: HDD was 30% fragmented upon arrival; hence, it was running fairly sluggish at first. Run disk defragment to fix this (you can use Cortana to search defragment, but Acer also has its own utility).**** After taking off the little bit of bloatware it came with (including Norton) and running disk defragment, it has fairly quick speed/response and tons of free space. Could easily run something like Minecraft off this, but it's intended for leisure/everyday/school/office work; not gaming."
4.0,Very Solid Bang for your BUCK,"This laptop isn't as fast as my work laptop, but what do I expect from an i3 vs. i8 processor?  i3 Coffee Lake processor is better than shelling out for an i5 processor; and gets the job done so far for being my school laptop.  It's kinda bulky though and the mouse track sucks.  Get a wireless mouse for that, and upgrade to an SSD with more RAM when you can.  Be careful though if carrying in a bookbag laptop component, as one side is plastic vents that may break on impact if that is the side facing downwards in your bag."
1.0,CRAPPY INTERNET,Excited over getting my wife a new laptop but it was a horrible mistake. She set it up and then it didn't want to load any internet pages and stalled out several times. Did a factory reset and still acted up. Called tech support and got told it would be best to send it back to Amazon and get a different computer. Not sure I want to get her the same computer. Hope the next one works better.
1.0,"Slow, froze, and had to return!",The good - Set up was very easy!  Now the bad - It would take 5 minutes+ boot up. VERY VERY SLOW.. Then it started to freeze up constantly. I had to keep rebooting the system only to have it freeze on a blue screen. Must have spent 2 days trying to fix it. Reset to factory settings and tried again only to have it happen again. I was only using the laptop to surf the web and check emails. The only software downloaded was windows updates and Norton thru my internet provider.  Had the system a month. Sent back for a refund. I was lucky I had this problem while I was still able to return it. Amazon was fantastic about returning it and refunded me promptly.
4.0,Nothing Beats It on the Price Range,"Great Machine, with great value for dollar, the screen is solid and also the keyboard, the connectors on the sides are a good mix and the inclusion of a Graphics Card cant be beaten for anything else, however, you have to keep in mind that The 250 GB SSD wont be enough for productivity or school work on it's own, and the installation of a HDD although possible can result a lit bit annoying."
4.0,Great after some upgrades,"Straight from the box it works fine.  Not a lot of bloatware, only the Notron antivirus and Microsoft Office trials.  After reading some other reviews, I did what was suggested for upgrades.  I replaced the RAM to 16GB and added a 500GB NAND SSD and put the OS on the SSD.  These minor upgrades significantly reduced boot up time and increased application performance.  I don't do much gaming on the machine, primarily movies and Office programs.  The battery lasts about 5 hours if I'm watching movies from the hard drive, I haven't watched one from the DVD drive, but would imagine battery life would be significantly diminished due to the power required to run the drive."
5.0,"6gb of ram is good but for performance and gaming, at least 8gb of ram is needed.","There's a lot of things I love about this computer, from the fact that it can be used to play some heavy games but can defintely play games, from Realm Royale to Paladins to Dota 2 this computer can handle it, the battery life is amazing, from gaming to watching netflix, it can last a lifetime, the amazing 1920x1080 display helps look a photos and videos amazing, the 1TB storage allows me to have hundreds of games and photos, the i3 (though it isn't a i5 or i7 or i9) can still prove to be powerful,  especially the 8th generation cpu, it can handle lots of processes at once, the only bad thing about this computer is 6gb of ram but luckily can be upgraded to 16gbs of ram."
5.0,Very good product for the price,We needed a new laptop because of insufficient memory in our previous unit. With a terabite of storage this machine does the job. No touch screen and not the latest Intel chips but more than adequate for the price.
3.0,Its okay.,"I bought this laptop to use in college since I am mainly putting most of my budget into my PC gaming/work station setup. If you're in a similar situation where you just wanted a cheap laptop that would work things like google docs, Microsoft office, YouTube, etc. and DIDN'T want to get a crappy Chromebook then this product might be worth looking into. However it is defiantly at the bottom of the barrel for laptops for people looking to get the most out of one. The performance is fine for $400 but really lacking compared to most of whats out there. If you just need a supplemental piece of hardware to access your school or work website and take notes in class then its great but if you want to really use it for productivity and under more strenuous circumstances then defiantly invest another $200 into something with better parts, better specs, and better performance."
5.0,"A little slower than my i7 Asus, but great product for the money","I love this laptop. I have to be a little more patient as it runs slower than my better i7 Asus, but it got broken in a car accident and I needed something fast and cheap. Found this and I love it. The body is plastic as opposed to the aluminum of the ASUS so I'm slightly afraid I'll break it as I'm typically rough on things. But with care and a lot of padding in a case while traveling to coffee shops to do my work I'm hoping it will last a while. I wish it had backlit keys, but you can't give everything for so little cost. There's no Microsoft product installed, you will have to purchase separately but there is wordpad, so I use that if I need to. I haven't watched movies on it so I can't comment on that yet but overall, I feel like it is a great product for the money"
1.0,The screen makes it hard on the eyes,I think there is something wrong with the screen on this laptop - it’s washed out and you can’t really see the colors properly. I literally just got it and have spent most of my time trying to adjust the screen to something more tolerable. I don’t think this is something that can be adjusted. What I mean is...it’s hard to look at the screen on the laptop. The laptop isn’t broken...it just has a terrible screen on it which makes it hard on the eyes.
4.0,Perfectly competent machine,"Deserves a 9 out of 10, maybe even a 95 out of 100, but not a 5 out of 5.  It does everything we needed the machine to do: surf internet, basic coding, some drawing, some gaming, etc.  It's a well rounded machine.  Portable, durable: it's lived in my son's bookbag and taken 3 months of trips back and forth to school."
1.0,Don't Recommend - Go with a different brand for you cheap laptop needs.,"Needed a cheap computer with long battery life for a class I was taking, since the class didn't have outlets.  Didn't ask for much from it, just basic MS Office and internet access.  This laptop barely delivered, but the battery has lasted 5+ hrs per charge so far, which was my main need."
1.0,Keys are switched,i bought this laptop for my sister. she found out the keys Z and Y are switched and keyboard is not working normally. is there a patch we need to download to correct this? Otherwise we have to return this hunk of junk.
1.0,Worst Computer I've Ever Owned,"Everything bad about this computer has been said in all of the other one star reviews.  Videos, browser, files, apps all lock up.  It takes 15 minutes to boot up.  It doesn't always connect to WiFi at boot up."
5.0,After Upgrading It's supper fast!,"Not a Touch Screen Thankfully! Pulled the I TB hard drive put in 2TB SSD Card, Removed the Ram Chips and used 16GB set. Now connected to 1 Gig Fiber Optic network and truly amazed with speeds!"
5.0,Price and Performance,"The price sealed the deal.  Screen and construction are quality, and the keyboard size and layout work well for us.  We installed larger capacity RAM and a SSD for the OS.  This thing boots up in less than 30 seconds and runs anything we throw at it without loss of processing speed.  If only ACER offered a small ""docking station"".  Then we would never buy another desktop PC again."
