ratings,rev_head,revs
3.0,It's OK--I was disappointed that after just a few months the action on ...,"It's OK--I was disappointed that after just a few months the action on the touchpad would deteriorate to the point where we can't use it to scroll down anymore on the screen and have to use the arrow keys--the action was always a little ""sticky"" from the get-go but now, it's even worse. I get that this is second hand, but I was hoping for the mechanics to survive longer--luckily we can switch to a mouse--"
3.0,Expect to upgrade ram to 8gb,"This is a good system for the price. However, out of the box it was very slow and lagged quite a bit compared to other 4g ram systems I have had. Increasing the ram to 8gb has helped considerably"
5.0,"Great price, quick ship","Great price, quick ship. Slight scratch across screen, but no concern as it would probably happen soon within my house and kids. Chromebook is fabulous as far as just sign in and verify, then all my bookmarks and set up are transferred to new unit. All goo!"
1.0,Worse customer service and horrible products.,"What a ripoff. I gave 1 star only because it won’t allow me to give none. This seller does not care about their customers. I bought a computer for my son for Christmas and he messed up isn’t he first few weeks, returned it to amazon and had another sent to me in Jan and today it has stopped working. It won’t even turn on. No damage has been done and this seller doesn’t have anything to other than “it’s out of warranty”  no I’m sorry you’re having problems since you bought it, or thank you for shopping with us nothing. That’s fine, I may not get any help from this computer but I will make sure no one I know falls for their crappy products."
5.0,Great,I had to replace my old laptop I only had for maybe three months. It was slow and froze all the time. This one lets me know when I go on an insecure site. Can't believe all the sites I was going on that would not seem harmful. Greatful for this one. Bought it because the reviews said it had a built in spyware or something.
1.0,Malfunctioning hardware right out of the box,Restarted continuously right out of the box and did not include a power cable as well. It was a waste of my time and energy. I had purchased it so I could finish my assignments for my Master degree because my other computer was getting fixed. I had to turn it in late due to the fact I had to find another computer last minute. I wish I got get a refund on the two days I lost because I thought I had purchased a computer that would work.
5.0,Needed this laptop to stream online video to a weekly ...,Needed this laptop to stream online video to a weekly group.  Works well and the picture is very clear.  Well worth the price.
5.0,Bought for my grandfather to do very basic tasks like email and basic web research,Bought for my grandfather to do very basic tasks like email and basic web research.  Serves the purpose well.  Build quality is better than expected for the money.  Screen quality is fairly good.  Wireless range is good.  Battery is great.  Cheap enough that if he breaks it it's not a huge deal.
5.0,"I'm a simple perfect, and this computer is perfect for me","I'm a simple perfect, and this computer is perfect for me. I look at You tube videos, check e-mails, and college assignments. And with the 15.6"" screen makes watching video a great experience. Although, the screen occasionally turns to black when you have a lot of tabs open at once, not a big issue for me, but it's a minor annoyance."
5.0,"Great quality, great price.","This turned out to be a real bargain. It's not my first Chromebook, but it's the one I like the best. Very responsive, has a great feel to it, a nice full-size keyboard, and excellent picture."
5.0,I've had no issues with it and couldn't be more pleased. For the money you can't go wrong with ...,I've has this chromebook for a little over a month now.  When it arrived it looked brand new.  I've had no issues with it and couldn't be more pleased.  For the money you can't go wrong with this.  Buy it now!
5.0,A great bargain.,"A great bargain for a very useable computer. The keyboard and touchpad are really good for this price point, and the screen is fine. It's a bargain computer, and I feel like I got more than I paid for."
5.0,Five Stars,"great deal for the $ ,Nice Big screen,light weight,hdmi,great buy."
4.0,Serves Its Purpose,"Laptop came on time and (mostly) works as expected. There is a key on the keyboard (the apostrophe key) that works only on the second click which is odd. It was HELL trying to get some help with this small but bothersome issue. I simple, even small, gift certificate or money back option should have been offered."
5.0,awesome for the price,aesome for the latptop for the price it was sold. great latop. packaging was tricky but its great so far. the people who sell this product is nice and they took the apology of when i as customer screwed up on opening the packaging./ will give and up date after having it for few months.
3.0,Keyboard feels narrow / screen is nothing to right home about,"The screen is big... but not really HD by any means. I am actually returning it because oddly enough, it feels like the keyboard is much smaller than a normal keyboard so I keep missing keys and have to spend time thinking about how to type on the smaller keyboard which is annoying. It could just be that the keys are tightly spaced and don't have any gaps like the other keyboards I've been used to typing on.."
1.0,Dead in 6 months,"I usually advocate for refurb products but this thing just died and wont charge or turn on. Tried the reset procedure multiple times with no luck. If you buy this thing, factor in the price for the warranty from square trade because you are going to need it."
5.0,Acer for xmas,"Arrived on time, with charger. Turns on, charges, easy to use, light weight and easy set up.  Only thing I found was the touch pad has a very soft push area as if it's been used too much. No issues with it malfunctioning just feels soft in one area."
5.0,Quality,"This was a very good investment at a reasonable price. I was worried because it was refurbished. It works as new. Considering the NEW chromebook I purchased at a Big well known chain (NOT Walmart), that had issues from the beginning, never worked correctly, and I paid 3 times as much. I will buy refurbished electronics again, as they do in fact work as well, or better than brand new."
5.0,Great price.  User friendly.,I was hesitant when I ordered the Laptop.  Its a refurb.  But I was surprised when it arrived. Powered right up. Very nice unit.  I played with it for a minute and was impressed by the quality.  I bought it for our 9 yr old daughter for her Birthday in november.  So It wont really be used until then.  But first impressions.  Cant beat it for  the price! Especially for a 10 yr old!
5.0,It’s a durable computer with a big enough keyboard for me to be able to type.,I love the screen size and picture. Also the fact that I can play my android games on my computer. Plus the fact of how fast it responds and charges are amazing. I also received it three days early from expected date of receipt.
3.0,A good basic chromebook,Slower than our previous one.  Touch pad is nor as accurate as previous version but nothing terrible.  You just have to press a little harder.
5.0,He absolutely loved it. It does everything that he needs,Bought it for my brother. He absolutely loved it. It does everything that he needs. Would definitely recommend!
5.0,Computer for the Future,"Good computer for my future,  It has everything I need.  It runs on Google Chrome OS like a cell phone and google provides virus protection. It links to my PC for printing until I upgrade to a Chromebook compatible printer.  Long battery hours and light weight.  I have been using it for a week and I love it."
3.0,So far so good,Ordered it on the 17th and received it on the 22nd (once again 2 day shipping is non existent from Amazon).
5.0,Five Stars,"All around great, product, shipping, price. Thanks"
4.0,Still in transition from straight Microsoft. Printer interface awkward ...,Still in transition from straight Microsoft.  Printer interface awkward.  Fast and bouncy Google browser  Mouse interface is non-standard.  Left click is reversed with right click.  Still checking out many features.
3.0,"Started laptop for kids ,It's a great buy I would buy it again","I love it  The screen is so awesome, Starts to move a little slow And the mouse paired stars to stick"
5.0,Battery life is amazing,"Best laptop I've had. I had an hp that didnt work like this. I love that all my Google stuff is connected,  so I can type something on my phone, save it to Google docs, n there it is on my laptop when I get home."
5.0,Awesome,"I love this little machine. It does everything it said it would, and surprisingly, more. The battery lasts forever. I'm sure I will keep this great little machine around for a long time."
5.0,Nice sound. Solid machine,"I'm using it now. Big screen. Nice sound. Solid machine,"
5.0,It was satisfactory.,"It was bigger than I thought which is great. This is the second chromebook I have so I wasn't amazed by all the features, but they WERE satisfactory. The speakers also work really well compared to my other chromebook. The packaging is probably what amazed me.....it came in a HUGE box that contained another box which contained a plastic bubble wrap thing  that protected the chromebook. If I could buy this for someone as a present, I would. Overall, I like the chromebook and there isn't really anything that disappointed me. Also the chromebook is WAYYYY heavier than I expected."
4.0,It has been a great replacement for a very old laptop computer,It has been a great replacement for a very old laptop computer.  Perfect for my husband who is retired and only needs a computer to go online for news.
1.0,Simply doesn't turn on only a few months in,The computer won't even turn on only a few months in.  I've tried all of the official hard reset and restart methods and nothing works.
5.0,Works well for this grad student!,Nice and cheap and straightforward. Getz the job done. I am a grad student and mainly just write papers and do Internet research.
4.0,Enjoy a 15 1/2 inch Chromebook @ $186 or maybe better soon,Only 2 GB start-up...enough ffor me...with SSD storage 16 GB and all the space needed free in the cloud at Google Drive.Pre3fer to store nothing on board...laptop works faster.
5.0,Good basic simple laptop with great screen resolution and fantastic price,"Nothing to dislike! I got a great price and it does what I got it for! Not real powerful, not a lot of memory and hard drive,  but didn’t need it for that. Good quality deal for the price!"
5.0,Works perfectly,I bought this for my wife who only uses her computer for email and YouTube . This one was a good deal and best of all She loves it!!!
5.0,Super laptop for the price,I’m in love with my chromebook! For the price it’s well worth it! I’m just a bit irritated that I can’t download ITunes on it but that’s about it for the negatives. All in all it’s a great laptop!
1.0,Reconditioned not recommended...,"I really like this Chrome book. A lot. The only problem is, after 9 weeks, it keeps shutting down. I know, I know...my bad. Other reviewer's complained of the same thing. I just thought I'd take my chances."
4.0,Great battery life,"Can't go wrong with this purchase. Price is perfect too. I've had this for almost a year now and have no complaints so far. Battery life is great. Over 12 hours, couldn't ask for anything more."
5.0,Very happy with this,Very happy with this. Packaging was super sturdy and the Chromebook like new. Easy to use and super simple to set up.
