ratings,rev_head,revs
4.0,Document pocket difficult to access.,"Loved this backpack. Took it on a two week trip where i was flying and changing planes. It holds a ton! My computer was safe as well as my binoculars and camera equipment, a change of clothes and a heavy sweatshirt needed for going in and out of cooler climates.The only draw back was the document pocket is difficult to retrieve items when it is so full. The pocket ends up being more on the bottom of the bag than the side. if I unzipped it entirely, items easily fell out because of the angle. My partner couldn't retrieve items for me while it was on my back, meaning I had to take it off and lay it on its back to open the pocket. Still, I love this bag, and will try not to pack it as tight as I did the first time to see if it is ant better."
5.0,Must Buy for Business Travel,"Absolutely love this back pack! I'm very please with all of the space. The provided pockets for different items is amazing. I don't use the TSA feature simply because they usually make you pull your laptop out anyway so that's and xtra pocket for me. The larger front pocket is the ""never ending pocket""! I packed for a 3 day business trip... clothes, shoes, belt, hygiene items, note book, laptop, other electrionic items, and snacks comfortable in this backpack. With room to spare. It's been on 3 trips with me so far and I have no complaints."
3.0,Works OK. Definitely not waterproof,The backpack does and is what it indicates in the description and I am generally happy with it. I have a few issues though:
1.0,"Worst Swiss Gear bag design I have seen.  More room in my simple 15"" Swiss Gear Bag.",The way this bag is laid out makes it hold a laptop and nothing else.  It does the fancy fold out for security but I find it to be way more of a PITA than just pulling the laptop out by itself.  All the space is wasted inside because of the 69 organizers like the Taurus bag.  They both suck compared to my bugout bag that I have had for 10 years.  That bag has seen to many deployments and needs to be replaced.  I finally just bought another one cause  these bags sucked.
4.0,Not A Bad Backpack,"Just used this backpack for the first time on a week long vacation trip, taking it as a carry on and using it on the trip on some day hikes and city excursions."
3.0,Completely Average,"This is a perfect example of what qualifies as a three star product in my opinion. For the price, it isn't a bad value, and there are some features of the uber-compartmentalized design that work quite well. With that said, I was using this to replace an older version of this bag (circa roughly 2011) and the materials on this bag feel noticeably cheaper than my old one feels even after 6 years of wear. Also, unlike my older version the bag also doesn't have the sturdy flat bottom which allows it to sit upright (I'm sure the flimsier material also contributes to this)."
5.0,Wish I'd had this 15 years ago...recommend without hesitation,"I bought this backpack with some hesitation. Not because of Swiss Gear or the overall good reviews, but because I was so used to using a leather shoulder bag as my daily computer, etc., bag.  I just came back from a short business cross country trip and this was all I needed for a change of clothes, tablets, computer, toiletries, documents, etc.  The bag still had room, kept everything well protected, organized, easy to access, fit under the seat in front of me.  The TSA agent said I could have left the laptop inside the bag, just opened it up as advertised.  It's not as 'classy' as my coach leather case, but much more versatile, practical, and useful.  Without a doubt, I wish I'd had this 15 years ago when I started my international expatriate traveling career.  It would have saved me a lot of hassle and travel annoyance over the years.  Zippers seem very sturdy, well thought out side pockets for water bottles, center top pocket for boarding passes, passport, etc.  Would recommend without hesitation, great buy for the business traveler.  I look forward to using as a daily business bag as well."
1.0,The bag is in excellent gently-used condition except for the zipper issue,Update: I had the bag repaired through their warranty service and it promptly broke again after 1 week of use. I have asked for a new replacement bag considering this is the 2nd issue but they only offer the repair service again.  I will never buy the brand again.  And I am telling everyone I know how awful the product and the service is...
5.0,"So far, so good","Got this for my 10-year-old starting 5th grade.  Wanted a durable, attractive backpack that would last.  School just started, so I can't comment yet on whether it lasts, but so far so good.  I will update this at the end of the school year.  I am hoping for a backpack that lasts at least two years, hopefully even more than that.  I like the number of pockets and dividers.  So far, the zippers seem good (I know some people have complained about the zippers in other reviews).  The two side pockets are perfect for a compact umbrella and a backpack rain cover. There are dividers in one of the big compartments that make storing folders a breeze.  We haven't used the laptop area yet, but it looks perfect.  So far, I can recommend this product, but it's the kind of product you need to use for at least a year before the review is meaningful."
5.0,"Frigging great backpack, matches my luggage too!",This is probably my favorite backpack I've ever had.
5.0,Such a great product. My previous backpack was a Carhartt that ...,"Such a great product. My previous backpack was a Carhartt that cost about $40 more and had nowhere near the amount of space, features, or quality of construction as this one. The pack is extremely well organized, with appropriate pockets for all the different things you might need to carry. It will hold a LARGE laptop very securely with an easy velcro strap. Dedicated tablet slot in the middle, well-padded pocket. In the roomy main pocket it has notebook organizers and a zippered pouch for accessories and stuff, and I particularly love the dedicated cell-phone sleeve inside near the top, with a water-resistant-ish dedicated headphone cord port. SwissGear really thought through every detail on the design and usability of this one."
4.0,Great for travel or everyday use,"I purchased this backpack for a trip (bus tour) through Europe.  I was nervous purchasing because I wasn't sure if it would be big enough to use as a general backpack and for a carry-on item, and small enough to not be cumbersome with it on my back all day as we walked around Paris and London all day.  I can say it works great for both applications.  There are only two negatives for me;  1)  There are too many dividers within the front storage areas.  There are two in the main front storage area and one in the small front pocket where you would carry keys and a wallet.  2)  The design of the back makes it front heavy.  The main front area is the largest and deepest, with the back two being narrower meant for storing such items as a laptop or notebook.  This design makes the back front heavy and when items are in the front pocket and a light or no load in the back, it flops over on it's front.  Every time.  Even with these issues, I would still recommend."
2.0,Not what I was expecting. Beware there are no free returns for this product.,"I'm looking for a more medium-sized backback, since I want to be able to use it when traveling as a personal item and put it under the seat, but I can tell from experience this size of backpack won't let me rest my feet very comfortably (I understand that may be personal preference). However, the quality of the zipper in the lower compartment you can definitely tell is less sturdy and it seems like it will break soon. One more thing it didn't feel right for me is the distribution of weight when wearing this backpack. It just felt... weird when I transferred the things from my current backpack to try this it on this one, so maybe keep that in mind if you plan to use most of the compartments."
5.0,GET IT! You won't regret it.,"Been using this since the beginning of school, and let me just say, It's really worth the price. Now let me tell you why."
5.0,Great for travel and everyday use,"I bought this to travel with.  I found that I didn't use the middle unzipping feature.  TSA wanted me to completely remove my laptop and iPad, completely negating that feature of the backpack.  But, that's not the only reason I bought this.  I was very happy with the backpack overall.  The main compartment of the bag was surprisingly roomy.  There are dividers in the main section and are useful when traveling with many tech items.  I was able to fit a fairly large gopro case with accessories, a battery bank, a cable organizer, power bricks, snacks, and paperwork all in the main section of the backpack.  The laptop section only zips for 1/2 of the bag, which was strange at first, but I don't mind it now.  The handle has a solid piece of metal inside it, instead of just being attached with nylon like other backpacks.  I found this to make the backpack very sturdy to handle when moving it around in the airport and on planes."
5.0,Hurricane Irma Strong,"I lived in the Caribbean when hurricane Irma came. I lost everything to be honest. I had this bag, my shoes, some clothes that were covered in fiber glass due to trying to rummage in what was left of my apartment and some photos and random objects. It held everything. When we were able to get water, this bag was able to hold to much. I had to carry some clothes as well as my cousins clothes to the ocean to wash. I didnt  have much rooms for our towels. No problem. It had something on the bottom ( two straps) that were practically made for extra cloth carrying. Honestly after evacuation i travelled and bounced between different countries and ended up and weird scenarios and this bag never failed me. It always had some extra compartment somewhere. This bag will never let you down. Im thankful for it to be honest. Too bad it couldnt withstand my mothers cluthes but honestly. I love this bag and it will hold a favorable place in my heart."
5.0,THERE ARE SO MANY POCKETSES,I LOVE this backpack!
4.0,"Nice looking and great quality, but too small for gaming laptops","I had some concerns about loading my laptop from a side zipper instead of the top, but there are so few really nice backpacks since the Targus XL went cheap. I hoped this one would do the job and it's everything I hoped it would be other than being teeny tiny. The backpack looks like a middleschooler's bag and my laptops definitely don't fit (Toshiba Qosmio and Asus ROG). Seriously, I thought I was being punked. The description says 19"" and the reviews by others seemed to say it would work, but lol, no. Maybe if you had a standard laptop instead of gaming then... maybe? But this thing wouldn't fit my laptops naked nevermind with the sleeves I like to put them in for additional protection."
2.0,Grey Heather is not,"If you are looking for something other than the boring black backpacks and saw this heather grey one, it is not.  My monitors are color-calibrated, and the product page shows a modern/trendy heather gray color.  It, however, is much darker and with a distinct blue hue.  I would say it is halfway to a denim color!"
3.0,Awesome backpack except for laptop compartment,"I love this backpack in every way, except for the laptop storage area. I've broken 2 Macbook pro 15"" screens now using this as the lower corners of the laptop compartment does not have much in the way of padding. My older 2015 model could take this, only getting a few dents in frame (but not cracking), but the 2017 cracked after 5 months from setting it down a little hard on carpet/tile transition strip at the airport and I just corner-cracked my 3 week old 2018 just from putting it on the floor of my car (not even sure what it hit). If more padding, or even hard bottom corners, could be put in, this would be the best backpack ever (all the pockets, compartments and zippers make this a great travel/work backpack)."
5.0,Perfect backpack for college student,"I'm a college student who lives out of her backpack, and I absolutely love this bag. There is a place for everything, which helps me to stay organized.  The laptop compartment is very well padded and secure, and has an additional pocket that is perfect for my Wacom drawing tablet, or smaller devices like my Kindle Fire.  Because of all the padding, and the overall robustness of the design, it's not the lightest backpack.  But the straps are very well made and distribute the weight evenly.  Also, the mesh-covered padding on the back makes it comfortable to wear, even in warm weather.  And while I don't know if it's 100% waterproof, so far it has stood up really well to the rain...at least the mild, sporadic kind of rain we get in southern California.  In short, I highly recommend this backpack, and would buy it again in a heartbeat."
5.0,Best backpack ever! No regrets!,"This is the best backpack ever. I was sold on how many compartments it had as I'm obsessed with organization. Swiss Gear has been known to be high quality and had surpassed my expectation with this bag. Super roomy, lots of functional compartments, thick strong fabric, good looking design, uniform stitching, sleek metal zippers, comfy shoulder straps, and thick padding. I use it as a work bag to help balance the load on my shoulders of the stuff I have to carry. My messenger bag is great and all, but it shifted my weight to one side so my neck and shoulders started hurting. So because of that I opted for a backpack and really happy to have made this purchase. Can't wait to use it to pack stuff for camping either! Btw, I'm 5"" tall petite female and this bag is practically 1/3 my size, lol. Doesn't look ridiculous on me at all and I like how comfortable it feels when I'm carrying it around. Highly recommended! Oh, forgot to mention the side pockets can carry my 40oz fat canteen around on either side with no problem and it stays put!"
2.0,well made but akward shape,"This is well made but the shape is not so conducive to packing. It would help if the design was more square and the compartments were shaped more like items that you would actually pack. The side pouches, for example, are long, deep, and narrow, unlike anything I use (it would be good for rulers). It would be helpful for the dividers inside the main compartment to be adjustable, as is the strap for the laptop section."
4.0,"So MANY pockets! Almost TOO MANY pockets! Plus, unlike my dog, I can't teach the bag to sit up straight!","Honestly, this is an amazing backpack. It has so much storage space it's ridiculous and so many pockets it's actually really easy to lose stuff within its many compartments. It's practically a real life bag of holding (There's an obscure Dungeons and Dragons reference for you!). The ONLY thing that keeps it from being the perfect bag is that it's TOO front heavy. This bag will not sit straight up no matter what I do! It is constantly falling forward on its front face all the time and will not sit up straight! Even with my laptop in the rearmost pocket the bag just falls over on its front ALL THE TIME! Other than that it's a great bag. If you want a bag that will pretty much hold anything you need and don't mind laying it on its face all the time then this may be the bag for you!"
5.0,great bag,"well Swiss gear has been everywhere I see there bags everywhere 90% of the bags I see in airports are Swiss gear  and  this trip this bag went around the world 6 airports scanned at airports 18 times hotels 16 times and malls 3 times never had a problem with it and the x-ray equipment for size or ability to split the bag with the zippers tsa still made my computer and tablet come out, but the bag was built well to make that happen fast and stay together. the bag made it to my jobsite every day sat on the ground next to me and was moved constantly I didn't have any problems with zippers stitching or handles  to be honest I wish the side pouches would have been a bit larger for my Camelback Chute 1L Water Bottle to fit better but it still fit and worked for me I enjoyed the bag and it held up well. I would say I would get it again but I really hope I don't need to for many years of use  my last bag lasted 8 years"
4.0,"Comfortable, lots of room, wish it had better organization pockets","The backpack is comfortable carry (huge necessity!) and I'm sure will be fine at the airport (haven't used that feature yet, but my husband has same backpack and has used it many times.)  There is plenty of room, which as a teacher, is needed as I bring home a lot of papers to grade and other work. The downside is the front pocket.  I wish it were taller; meaning the pocket went all or most of the way up the front of the backpack, so that it could have more organization abilities and a few little mesh zipper pockets.  When I try to use the pen/pencil holder in that pocket, they fall out all the time.  Another backpack I've used doesn't have that issue at all, so it doesn't have to be that way. I'd rather have one bigger pocket with the organization of those smaller items than the lower and upper front pockets.  I have to remember what I put where.  With one pocket, it would be easier and actually more organized."
4.0,I purchased a slim lunch bag that fits perfect into the front large storage area and still allows ...,"So far I am loving it, I have been through 3 packs in the past year trying to find one that can be an all-in-on for me, hold my work devices, gym clothes, and lunch bag so I don't have to carry multiple bags.."
4.0,Great laptop bag for travel,"Very high quality backpack.  It easily fits my 15.6"" laptop with plenty of room to spare.  In fact, I use it to travel with my 15.6 personal and smaller work laptop in the same bag.  The TSA laptop zipper is great but TSA usually makes me take my laptop out of the bag anyway.  There are plenty of pockets for stuff.  Only con is that doesn't have a luggage strap so you can't attach it to the handle of a larger roller suitcase.  Most TSA laptop bags have those so not sure why this bag doesn't.  There are a few after market luggage straps that you can buy to solve that problem but it's still a hassle and should be added to the design of the bag.  Aside from the strap, it's an excellent bag, very high quality, and has tons of space!"
4.0,Nice backpack for laptop and more,"The laptop space will hold a 17.3"" laptop (Dell XPS 17 16.3w x 11.3d x 1.5h). It is tight but it does fit. There is a padded foam bar that is removable, held in by velcro to help keep the laptop in place. The inside wall of this compartment is padded around the outside walls about 1"" and then a mesh window for the ScanSmart. The zipper starts at the middle of the backpack and opens downward The ScanSmart compartment has a holder for tablet (iPad Air with cover fit in this with very little wiggle room)."
5.0,Works great for a university student or an avid flyer!,"So far I've used this bag both for flying and university and I've had no issues! The laptop sleeve works just fine (and YES it will fit a 17"" laptop) and is able to protect a laptop very well either on the bus or an overhead bin. The sleeve also makes it super easy to pull out the laptop when passing through security. The large main pocket can hold A LOT, I've never had issues packing my carry on or my books for class. The side pockets are excellent for hiding things you need like power banks or acetaminophen. The large bottle pockets are big enough for over 1 L sized bottles and the straps make sure they don't fall out as you walk. After 3 months heavy use there are no tears, breaks, or issues with the bag."
5.0,I LOVE IT!!!!,"I will admit that when I first saw the backpack, I was disappointed.  It looked so much smaller than it looks in the pictures.  I was wondering how in the world will all my stuff fit in here.  I was about to package it all back up and send it back.  Something told me to at least try to get my things in it.  Boy was I surprised when I noticed how the backpack handled EVERYTHING I put into it.  I have a LOT of things and it got it all stored just fine.  the backpack did not even feel heavy at all.  There's still room for even more stuff.  This is a GREAT backpack.  I couldn't ask for anything more.  Additionally, the price was great too.  Thank you so much for making this affordable for consumers like me.  I love this backpack."
5.0,All purpose school and travel backpack!,I bought this backpack in July 2017 after a very sad departure of my previous. :(
3.0,Almost great but one huge flaw IMO,First the flaws that have me looking fo a replacement:
5.0,Amazing laptop backpack with a ton of space and pockets.,"This is by far one of the best laptop backpacks I've ever used. I like to keep a ton of gadgets, nick-nacks, and gear with me at all times and this pack really helps keep me organized. I had a different SwissGear backpack for about six months before this one and it worked well but I initially wanted something with a better back area. I tried an Osprey Manta 28 AG with airscape but decided to return it and go back to a pack that was meant to hold a laptop. The pack was large considering how much space it offered and the hipbelt strap was a bit much for a daily commuter pack (loved everything else about it though and will definitely pick one up when I need a hiking pack). It seems like this backpack will hold much more of my stuff but is deeper instead of taller (which is a plus imho)."
4.0,"Great bag, but is sounds like you're wearing bells...","Overall, it's a great bag! Lots of padding, pockets and everything. It has LOADS of room inside, it's divided inside to keep documents and files in order and it can keep a tablet and a laptop safe at the same time. Oh, and it's TSA approved."
4.0,"Good price, good materials. Comfortable to wear.","The only reason I don't give it 5 stars is because I don't like the method to secure your laptop in place inside the compartment. The placement of the Velcro on the soft strap that goes over the laptop to  hold it in place is not well placed, at least not for me. It makes you think it will not hold the laptop firm enough. I know I'm been a little picky with this but I have seen better solutions (kudos to Samsonite) in other brands. All in all, the product is made of good quality materials and is comfortable to wear. Price paid was good ($47). I was hoping to have a sunglasses dedicated pocket but I can't complain since I chose not to buy a $100 Ogio. Good product for someone looking not so expensive alternative. Please view the pictures to understand what I explain about the laptop strap thing."
5.0,Zero regrets.,"I wanted to give this bag some time to prove itself, and it continues to amaze me. I looked at a LOT of bags, even ones by much more expensive brands, and I have zero regrets with this one. For the price, this is a stellar piece of gear."
3.0,OK but not as practical as expected,Intrigued by the SmartScan feature I chose this model when my old Swiss backpack retired. The key feature indeed works well and avoids the hassle around laptops at airports. So far so good.
3.0,"More Compartments Than Practically Needed, Maybe?","I'll keep this bag. My stars are not enthusiastic only because the number of compartments (I think a bit too numerous) has occasioned a lot of padding, which has resulted, for my taste, more bulk (and some weight) than desired. For my first trip abroad after this arrived, I opted to remain with my laptop bag which has basically two compartments and two outside pockets. It was able to hold everything I had previously packed in this backpack, more comfortably without bulk. Admittedly, the backpack would have managed the weight on my back far more comfortably than the computer bag on one shoulder or in one hand. I expect that I shall use this bag with lots of satisfaction in the future, though."
5.0,Love this bag!,"There are a gazillion backpack options on the market, it can be hard to choose one that works just right. The goal for this backpack was to find an ideal backpack to be used as a diaper/toddler supply bag. This fit the bill perfectly."
2.0,Design Flaw. Does not stay upright,"I had a very similar backpack by the same manufacturer which I bought over 6 years ago. It still works perfectly well but very dirty. This new one has a major deign flaw. when you put it down on the ground, it will fall flat on its face. This can be quite annoying under some circumstances. Imagine you are waiting at the airport security check line and every time you put down your backpack, if rolls flat on its face and makes a loud noise when the metal parts hanging on its front hit the ground. Look at the photo. I compared the old and new and figured out what the design flaw was."
2.0,The reason for the low rating on this one is really a matter of the trend I see that I do not like. These bags have lost a lot o,"I have been carrying a Swiss Gear back pack everyday of my life for about 15 years now. You know no matter how hard you are on them they just hold up. It is my mini office and never worry about it giving out. The reason for the low rating on this one is really a matter of the trend I see that I do not like. These bags have lost a lot of their usable space because of this ""lay flat"" design. What you lose is a nice big pocket to cram over night clothing or jacket. I hate how this thing flops wide open. I want my usable space back! I don't want to worry about all of my stuff ending up on the floor because the zippers worked their way apart. I am struggling to find one with lots of pockets anymore and may have to finally consider another product. I am returning this one... PLUS this thing is HUGE!!!"
5.0,Excellent nylon exterior,"Seems the world of backpacks is rife with options, many of which are top notch. There are outdoor backpacks, student backpacks, utility backpacks, drink a bunch of fluids from your backpacks...for me, I needed a practical alternative to packing a briefcase every time I needed to go to a coffee shop or take a business trip that didn't involve meeting with a client or appearing in court. So this here SwissGear beauty fit the bill perfectly.  Excellent nylon exterior, clean compartmentalization for laptop(s), tablets, power cords and accessories, my Hydroflask, pens, files, and all that stuff.  Holds a ton of material securely.  Shoulder straps keep the load snug and comfortable.  Additional loops and clips keep my pockets clear of keys, etc.  I use this baby daily and get annoyed when I have to take stuff out for a briefcase.  10 out of 10 would recommend and buy again."
5.0,What I was looking for.,"I bought it for an upcoming trip.  I was looking for a computer backpack to carry my laptop plus accessories, and some clothes.  My laptop fit in the back compartment design for it.  The middle compartment is big enough for accessories and some clothes.  The front pocket is perfect for miscellaneous items and the side pockets for snacks/small water bottles.  I am carrying another backpack for clothes only and should be able to carry both inside the plane because it meet TSA requirements and airliners rules."
5.0,Great value for the price,"I have a passion for SwissGear backpacks which doesn't make me the most objective reviewer in the world. I am a computer consultant and travel a lot. This backpack is the most similar to the one I have recently retired, after 5 years of service and over a million airplane miles. It is a very comfortable and large backpack which can hold all of my electronics (laptop, tablet, chargers, USB cables, laptop power cord, cordless mouse), some additional clothes, and a bunch of small stuff like pens, thumb drives, business cards etc. The quality of SwissGear backpacks is excellent, they are very sturdy and rugged. This backpack is not an exception, I like it already. Also, being so similar to the one I had before, I am not wasting time searching and browsing through it needlessly. This one will probably go on for 5 years as well and is excellent value for the money. I love this backpack!"
5.0,"A great backpack, priced reasonably",This is my third Swiss Gear backpack in about ten years. I've had many backpacks in my day. The Swiss gear packs are the best I have seen. I don't actually carry a laptop in the pack. I do carry books and printed matter in it. It is made well with beefy zippers and thick cloth. These packs stand up to hard use. I like how it stands up vertical when you set it down. It has a lot of compartments for items. It is reasonably priced. It is better than packs I've had at more than twice the price. I recommend this pack
4.0,A good backpack but it may not be the best choice to carry laptops in.,"A good sturdy backpack with a lot of slots/pockets but the ""laptop"" holding part is not something I like."
5.0,"Compactable, easy storage","Love love love this backpack! Highly recommend this backpack for traveling, school, anything in between! Lots of storage space without being too bulky. The first day i used this backpack I was out in the rain and my contents stayed dry as a bone! Helps keep me organized at school with a variety of pockets to store notebooks, laptop, glasses, pencils, snacks!. A small feature i love is in the main compartment there are these ""tabs"" to separate books and notebooks so they don't get bent or torn. In the mid compartment there's a small packet for I assume an Ipad but i use it to keep my small textbooks neat and unbent. The laptop carrier in the back compartment has a built in netting to make sure your laptop doesnt get broken when youre running around. LOoove it. Must buy"
5.0,Awesome organizational backpack,"LOVE this backpack!!! So many pockets to cram my numerous textbooks, binders, and so on. I don't travel, but the TSA thing is nice because I am planning to do so at a later date. Really sleek and modern design, too. As with everything, be cautious stuffing too much into this, particularly since... this design has NO WAIST STRAP. That's important because waist straps enable you to balance weight more efficiently against your body and back than shoulder straps alone do. So, don't go crazy with filling this."
5.0,Perfect for world travel,I used this and a carryon suitcase to travel the world for four months.  I couldn’t have done it without this backpack.
4.0,"Jingle bells, Jingle bells","Do you hear that sound?  That's the sound of me walking with this backpack on.  It sounds like Santa's blessed sleigh and eight tiny reindeer.  Jingle, jingle jingle etc.  The zipper tabs are mostly metal, and there are many of them, and they all clank around like jingle bells. People can hear me coming from 100 yards away, which makes it hard to sneek into those business meetings:"
1.0,It's a crap. And it's not roomy at all!,"I had a Swiss Gear 15"" laptop backpack for about ten years and it was awesome. It was sturdy and it had a lot of room. When it started to wear out, I decided to buy a new one and I didn't even think about another brand. So I came to Amazon and saw this as the best seller. I also noticed that it fit a 19"" laptop, so I assumed it would be even bigger than my old one. I purchased this and soon realized it's not even close the the old product. It doesn't fit a 19"" laptop as the title claims. It's a lie (you can also see people say this in the q&a section). But that's not my main issue. The real problem is the main (front) compartment, which is very tight, and doesn't stretch too much to fit your stuff. It's significantly smaller than my old backpack (which was in fact a 15"" backpack). I was misled by a video review by a woman here who claimed it's very roomy and good for travel and  she claimed she could put her dresses and shoes and other personal stuff there. It's not like that. In fact even if you don't put your laptop there, you don't have much room to put your stuff. The other problem is that the laptop compartment is too stiff and it pushes the front compartment to the front which causes the backpack to fall down (toward the front). So you can't put it on the ground without the help of your legs holding it. Its not Stable. I am totally disappointed with this product (and now changed my mind about Swiss Gear). I wish I didn't buy this crap. I hope you can find this useful and think before buying it."
4.0,Does the job.,"I have had this pack now for 3 months. It is not as large as my previous pack, but it does the job I need it to. Only three issues with it so far."
4.0,Not TSA Friendly,"I was still required to pull out my Gaming Laptop and other electronic devices into seperate scanning bins. I guess this would be great for TSA Pre Check Passangers, but not for the average airline passanger."
2.0,"Good for someone, but be careful about knockoffs.","I had a hard time even giving this 2 stars and tried to come up with a good reason. The description promises many things but the pack, as a whole, simply doesn't live up to it. The shoulders are uncomfortable, it feels cheap and a bit like cardboard, just all around uncomfortable. It also seems to be lacking in features that were described. (which when I have time will come back and point out).  It and another pack I ordered really just seem to be knock-offs of the brand. Further, even though I thought I was ordering two different packs to try out, they are nearly identical. (SwissGear 2762 ScanSmart Laptop Backpack.) I would be careful on this one."
5.0,Oh yea! This bag works for a L.A. train commuter that takes lunch to work,"It’s really hard to find a good backpack for the daily commute. When you are taking computer, lunch, paperwork and need the complement of cables, chargers, battery cells, it’s tough."
5.0,"Excellent ...but the zippers do ""jangle"" a lot when moving",I picked this based on some review and did not review any details...
5.0,A great backpack,"This bag is not as large as some reviews implied. But, it has plenty of room for your mobile office. My 15"" MacBook fits with room to spare and can be inserted and removed easily via the partial opening that offers good protection against it inadvertently falling out when removing it. A larger laptop might not fit so easily. The spot for a tablet fits an iPad Mini perfectly. There is even enough room for an overnight trip, so long as you are not trying to pack a suite in it--extra shirt, underwear and toiletries will fit fine. The smartphone pouch fits my iPhone 7 plus perfectly and offers convenient access to headphone cords when using the Bose noise reduction headphones. Workmanship appears to be excellent and likely to provide a long life."
5.0,SwissGear Superiority,"A gift for my daughter for both college and overseas travel, it makes other backpacks seem like medieval torture devices.  It centers heavy books wonderfully, has a organizational structure that's not random, many little surprise handy things throughout...too many to mention.  Wonderful 'fold out' for airport security.  Great quality, solid, and stylish as well."
3.0,"They claim this backpack fits a 17"" laptop but it does not","I bought this specifically so that it would fit my girlfriend's 17"" laptop. It did not, so I figured I'd just use this to carry my 15"" laptop on a quick weekend trip. It did not even fit my 15"" laptop. It is a complete disaster. This bag was not good, TSA could not see things inside of it and my bag had to be searched several times which wound up with me standing there looking like an idiot, holding up the line, and eventually having to carry my laptop with me in my hands and keep it on my lap for the duration of the flight."
5.0,I love this backpack,"I love this backpack. It is awesome if you have a job where you have to travel a lot. The back laptop pouch holds up to a 17"" laptop and the middle pocket is great for my iPad and sometimes my second laptop. The other middle pocket is great for files not to mention it has dividers in it to keep you organized. This pocket is big enough to fit a binder or a couple books. The front is has two smaller pockets one on the top which is nice to keep your keys or a smaller wallet and the bottom is big enough to fit a small book or even a small purse. The side pockets are great for my umbrella and laptop chargers. and Finally there is a nice pocket inside to put your phone and feed your earbuds through. The straps and back are super padded and comfortable. The strap also has a nice spot to hand your glasses. If you can't tell by my review I really love this backpack and highly recommend it!!"
4.0,Nice sturdy backpack. Tight fit for an Alienware M17x R3,"The backpack itself feels sturdy and looks great. It has a plenty of pockets where you can store stuff. I have been looking for a backpack for my Alienware 17X R3 laptop, and after reading conflicting answers on the internet about whether it would fit my laptop, i decided to take the plunge and purchase it. I can confirm that it does fit the laptop but it is a very tight fit. The bag is narrower at the top which is the main issue. It took some maneuvering to get the laptop in and close the zip. I decided to keep the bag since i only plan to use it rarely, and i don't want to go through the hassle of returning it."
5.0,"Fits a large laptop, the TSA easy scan actually worked, comfortable feel, looks great","Great backpack for traveling. I debated getting a smaller backpack, but opted out for this one due to the product reviews and the fact that it has the TSA easy scan, where you simply open up the backpack without having to take the laptop out."
5.0,Can't imagine a better backpack for a graduate student!,"I had my previous backpack for 7 years and used it almost every day of those 7 years, in school, work, and travel, so I did a lot of research before choosing to replace it. I am so glad I found this one! I am a graduate student with quite a commute on public transportation, so my backpack has to: carry a very heavy load, hold up to bad winter weather, have many compartments to hold all the things I need to be out for the whole day, NOT HURT MY BACK, and function as an additional travel bag when I fly home. This backpack ticked all those boxes and exceeded my expectations."
3.0,Great design but cheap material,I bought this to replace my last Swiss Gear backpack that had lasted over 5 years.
4.0,My only issue is that the front small pocket bulges out a bit more than I'd like even when I have nothing in it,My go-to backpack for everything from everyday use to backpacking. My only issue is that the front small pocket bulges out a bit more than I'd like even when I have nothing in it. I'd give it a 4.5 star instead of a 4 if there were such an option.
5.0,I am a Swiss Gear converted customer for life!,"I don't know why it took me so long to buy one of these...!  I have used Targus as well as tactical (military grade) backpacks, but I have never experienced ZIPPERS like these before..  They are heavy duty and yet move very smoothly to open and close the pack.  They also have heavy duty pull handles on them, so they should last.  I also LOVE the streamlined outside.. it does not catch on things.  I LOVE the extra pockets on the outside; the tall ones on the sides can hold my Fujitsu scanner easily, and the pockets on the front hold all of my extra cables and gear.  I also LOVE how the internal compartments are INSULATED to protect laptops!!  There is a main compartment and it holds my Toshiba laptop (15"" x 10"" - diagonal = 18"") with no issues.  There is also a second insulated compartment that will hold another huge laptop, but I use it for my iPad Pro 12.9"".  The third large compartment is perfectly set up for paperwork, but will expand nicely to hold gym clothes or other gear.  I saved the BEST comment for last; the compartments unzip COMPLETELY OPEN... they lay flat!!  How SWEET this is..!!  This backpack will lay completely open when you unzip it all the way.  One more thing, the center of gravity on this pack is set low, so when carrying 2 laptops, I can carry them longer before my old back starts hurting.  I am a Swiss Gear converted customer for life!"
3.0,I decided to get smart with the second backpack and bought the Asurion protection,"My son loves this backpack and it is well made EXCEPT for the zippers.  The first backpack I got him lasted almost 6 months before the zipper shredded away from the backpack, leaving it gaping open at the top.  I decided to get smart with the second backpack and bought the Asurion protection.  Sure enough, 4 months later the zipper on this backpack separated from its backing on one side, leaving it stuck half open and half closed.  I filed a claim with the plan today - will see what becomes of it.  Even though my son loves this backpack, I will not buy another Swiss Gear, the zippers are faulty.  Neither backpack was overloaded, but the motion of pulling the zipper to open or close causes the zipper teeth to fail."
2.0,Good bag but ScanSmart not so smart,"Seems to be a well-made, smartly-designed bag, but understand that the ScanSmart system is not compatible with many security systems: the bag when unfolded in two either won’t fit in the bins or TSA will not allow the tablet side since there are items under it. I went through security and was confronted with this problem and had to take my laptop and tablet out. I spoke with 2 TSA agents who confirmed this."
5.0,this is a fantastic choice. Has held up on many camping trips ...,"I've used this backpack for the last 1+ year.  Very high quality mesh material.  Durable oversized zippers.  For a student with a laptop and notebook, this is a fantastic choice.  Has held up on many camping trips with me as well carrying maps, books, flashlights, etc.  Should have no problem holding up for years to come."
