ratings,rev_head,revs
4.0,I kind of feel bad about the fact that it does not have a ...,"I kind of feel bad about the fact that it does not have a graphics card or a backlit keyboard, but for this price, this thing is a treat!"
4.0,As advertised.,First time owning a computer with a solid state drive. It books ridiculously fast!
5.0,Dependable little laptop,"This laptop was incredibly easy to set-up; it identifies my fingerprint smoothly every time I open it up. It has a decent battery life, nothing amazing but certainly within expectations. I am usually very cautious buying electronics online, even if from Amazon; however, this little Asus gets the job done every time I need it and it came securely packaged. Granted, I don't use it for any heavy projects (use a desktop for that) but it is a quick and efficient piece of machinery."
4.0,"Great Computer, Abysmal Speakers",I like everything about this laptop especially the fact that it is solid state.  The speakers are the weakest that I have ever seen and I am not a person that needs them that often.  But boy is it annoying when you are trying to hear anything over a video.  I don't know why they would make such a weak component on an otherwise stellar product.
4.0,Surprisingly sturdy machine even before upgrading hardware,"Running my smaller projects (primarily besides YouTube/managing social media accounts) in Visual Studio and SSMS + other development environments just fine. Light weight and easy to take around to meetups. Hoping to upgrade RAM, storage space though it is just fine for now."
5.0,Great Product for the Price!,"Bought this during the Prime day sale. under $600 shipped! For the price couldn't ask for a better lappy (well you could...) but really fast little to no bloatware, only took me maybe 10 mins to get it set up. Love the fingerprint feature, no touch screen (oh well) and no num pad, (can live w/out) But for the price the hardware you get is fantastic!!! Update: the sound quality does leave a bit to be desired, but that was rectified by a bluetooth speaker, still giving it 5 starts"
3.0,No recommended,"I like the speed, the processor the hybrid storage units (128SSD and 1Tera), but the web cam sucks, really poor resolution and the keyboard  doesn't have the numerical part and the caps lock or num lock don't have any light or guide to help you."
4.0,It's a great little laptop,"It's a great little laptop, but I miss dvd player  and keypad...It runs great and I've had not problems with it."
2.0,I loved this laptop until I didn't,"I am so bummed out! I loved this laptop. It's fast and light and has a great picture for watching videos. But I had to give up after twice having trouble with the display. The first one lasted 1 month from purchase. I went to turn it on one day and the display wouldn't come on no matter what I did. I returned it and Amazon replaced it asap. Super easy transition. The replacement lasted about a month and half before the display on it pooped out with no hope of fixing it. So, no more Asus Vivobooks for me. And I really loved it so its a sad day :("
5.0,Great product,"Great reliable laptop for college students. Good for light gaming, homework on this laptop runs smooth. Light weight for ease to carry around. Not a bulky laptop."
3.0,Good looking with ssd but hardware issues,Normally i can live with few hardware issues but this is  a itch I have to scratch.
5.0,Asus puts out a great product,"Bought for a portable for my husband on the job. He LOVES it. Easy set up, reliable performance, looks nice and reasonably priced. Everything you look for in a laptop."
5.0,Great Laptop for the price,"My husband needed a travel computer that he could use to work remotely and watch youtube, read emails, etc. He wanted something inexpensive, but with a decent screen and large-ish display and good battery life. Compareable HP and Dell models were very slow and had poor displays. This ASUS has been fantastic for our purposes."
4.0,Good machine but screen suddenly developed a crack,"This is a nice machine. With the 128GB SSD it is pretty good at starting up. Quite fast. Good keyboard. I bought it for the screen. Got it in April last year and it has been fine. Suddenly started developing a small crack in the upper right hand screen which over the past two days continues to develop and now is in across the top quarter.  This is some discoloration around the crack but it seems to pass. Called up ASUS and it will cost $365 to repair and add the shipping to them, close to $400. A new machine is $619 from Amazon! Not good service."
5.0,Champion for this price,"This laptop is excellent. The speed is fast, boot time is very less... battery life of 7-8 hours... very thin and light.... only questionable about the built of the laptop... the plastic top feels as if it will crack if put under little pressure... i dont like the plastic feel to the screen section of laptop.. but it is great value for money."
4.0,"Good for the price, just know what kind of games you are looking to run","Great laptop for the price. SSD makes the boot-up process lightning quick. Battery doesn't last too long when using it for gaming, but I'm usually plugged in anyway. Plastic casing around the screen sounds a little flimsy when opening the laptop. But it's super thin and light weight, and most importantly it runs most of the games I throw at it (I wouldn't even try to use it for Arma 3, obviously)"
4.0,Do not add a Logitech M510 wireless mouse,"Laptop was working just fine until we added a Logitech M510 wireless mouse. Then after logging in on the computer the screen would go black. Tried all the usual stuff, different usb port for the dongle, latest updates to Windows 10 (no drivers on the Logitech website for this mouse. Laptop always worked fine after unplugging the dongle and restarting the laptop. Guess we will have to find another mouse."
1.0,I feel like this was a mistake to purchase,"Out of the Four total days that I owned this laptop, one or two of those days were spent trying to reconfigure the laptop so that I could see the screen. The screen would only work with an external hookup, aka the projector in my living room. the LCD display failed after two and a half days I barely used it. It was used to access my syllabus quiz and the math program my college uses. That was it no fancy stuff or bugs are bots. It was very frustrating that this three-day old laptop decided to stop working because of a software issue but a hardware issue because Asus makes garbage laptops, do not buy an Asus"
1.0,Don't buy this brand!!!!!!,"Bought this computer for my son 4 months ago.  Last month screen failed.  All we see is black screen.  Had to pay $15 to send it back.  Was told the screen's problems were ""self induced"".  Whaaat?  I was skeptical about buying this brand.  Don't buy a computer online.  Don't buy this brand.  They don't stand behind their product.  $600 down the drain."
4.0,Great performance with the 128gb SSD BUT,"I've had it for just a couple of days but it works great so far! I mainly use it for audio editing with adobe auditions and it's waaaay faster than my older pc ever was (asus k55n). I installed all software stuff on the SSD and everything else (documents, music, downloads...) is on the hard drive."
5.0,Good.,Battery life is tricky.  For you to get a good battery life the screen brightness at 75% will give you 8hrs of battery life. While at 100% will give 4hrs.  Laptop is very light weight for the size 15 inches. PC drive is great 128gb SSD with 1000gb. The three USB ports are good with Hdmi. The structure of the keyboard not good. Will give more update
5.0,Great laptop at awesome price,"Just what i needed.  This thing starts up FAST.  I""m no computer expert but it's fast, it doesn't have a bunch of apps preinstalled that take up space, great display, and the battery seems to last a long time.  Also - has a cool fingerprint scanner that works good and is easy to set up."
1.0,Battery Issues and Terrible electronics return policy.,Battery is not holding a charge. The laptop will only work properly when plugged in. Amazon return policy on electronics was only 30 days.  I can return diapers up to 90 days. And most stores have 90 day returns. I spent almost an hour on the phone with Amazon then ASUS only to have to send the laptop to be repaired for a defective battery and not have access or compensation for up to 10 plus business days. Then I will have to reinstall all my data when I get the laptop back. I have only used this laptop 6 times over 60 days. This is the absolute opposite reason of why I use Amazon. Totally disappointed.
5.0,I love this laptop,"I love this laptop. Have had it since early May and it is everything I wanted. The laptop keys are a bit low and it took some getting used to, but other than that everything is awesome about this laptop."
5.0,"Light, Fast, Great screen",Great laptop. Perfect for online classes. Very happy with this purchase. I would recommend for college students or for people who need to travel.
1.0,Be careful and read all about this computer before  you buy,Has small C drive but 1 TB D drive makes it very confusing.
5.0,Extremely fast,I had problems with two laptops being very slow and Amazon was nice enough to let me return them and the last guy I talked to was very knowledgeable and this one is six times faster on the net the the fastest of the other two. Glad I spent the extra $125 and got both kinds of drives installed as well.
1.0,Dead on one month,"I bought this product on december and in less than a month it just stopped working. Since I live abroad, Asus won't cover any repairment so I have to pay extra to get it to work again. The repair center said that the issue was both the LCD display AND motherboard. I don't know if they sold me a defective product on purpose or by negligence but I'm very, very dissaponted."
5.0,The best for the price: good screen and very good performance.,"I bought this for my mother and she's very happy with it, especially with the Full HD display and slim bezels which are a world apart from the old laptop that she had. I installed some programs on it and it felt pretty snappy, especially taking into account the price."
5.0,So far so good...,"I popped an extra 32 memory in.  Although Windows 10 is not my ideal OS, I clean it up the best I can to leave the essentials.  Computer so far is fast and suits my needs for browsing and school work.  The larger screen is nice as well."
5.0,Great machine,This laptop is about 18mo old now and I still love it. Especially love the optional SSD for the IS! Good value for the price.
5.0,Great laptop for the price,"Works well, Has a fairly solid feel to it.  Good sound quality.  Good batter life so far."
5.0,Good all Around Computer,"Great computer for work/school. It boots up quick, has plenty of storage space and is a decent price."
3.0,To be perfectly honest,"I like the laptop for it's hardware, and it's working properly."
1.0,"two hours working, one month in repair","Terrible quality, it worked 2 hours and burned the screen, now I have a month buying replacement parts and the manufacturer just gave me a parcial refund (they know wich kind of computer its that), I would have preferred a computer that worked, amazon be careful what they offer on your page, some of us are going to think twice to buy again, this computer has been a nightmare"
3.0,C (Average) for some B - (Almost Great) for others,"Overall Grade: C (For Me, read Consideration)"
4.0,"Light weight laptop, no RJ45","Purchased for my department at work, only drawback is it does not have an RJ45 port, strictly on Wi-Fi, so if you need connected network port, this is not for you.  But overall it is light weight, no problem so far."
5.0,Best laptop for the price,"Bought this laptop for college work. I decided to get the ssd version of the laptop, was not disappointed. Turning the laptop on takes about 30 seconds. This is a very good laptop for the 600$ range"
2.0,Blank Screen after Second Use,"The computer is fast and was beautiful when it worked as intended. Literally the second time I started using it, the screen when completely blank. I plugged in a 2nd monitor and I could use my laptop fine at that point, but the main laptop screen remained black no matter what I did."
5.0,Like the look and feel,"I really liked the color and model of this laptop. Nice and sleek. Hardware and everything is pretty good - screen, mousepad, usb and other ports, sound."
4.0,No backlit keyboard but good value,No backlit keyboard is a big letdown for me. Unit can get pretty hot while plugged in. Mine did d not come with Spectra installed . A good value is the 1tb + ssd combo.. not bad for the price. Good enough for basic browsing and some multi tasking with multiple apps. Good value but you have to spend more for premium stuff.
5.0,nice working labtot,"it seems to be a well built laptop, i use it for surfing the web. & storing pictures and videos"
5.0,Good deal!,Initial impression:
1.0,Waste of Money - Buyer beware!,Worked for 2 months.  Called Amazon and they replaced it with the same computer.  The new computer failed again with the same error.  I am sure Amazon will exchange it again but it is not worth the time and hassle.
2.0,Minor Mechanical Problems Abound,"I had issues with the touchpad sticking or not responding to click correctly from the start. These issues periodically go away then come back randomly. The speakers are also not great and the max volume on watching Netflix or other videos is rather quite. At this point, the fan has become incredibly loud grinding almost all of the time. This compounds the problems with the quiet audio and is just broadly unpleasant whenever using the computer. It's still a mainly functional computer, but using it is just not the greatest."
3.0,Makes weird noises,"Its an ok laptop , it makes crackling annoying noises sometimes, im worried that it will become worse with time so I will be returning it, also the speakers are really bed , keyboard is good enough."
5.0,"Fast, lightweight and large screen","I wanted a computer that was fast enough to handle multiple open browser windows, Google Earth & maps, home office processing and photo organizing. This computer does ALL of that! I am very happy. The screen is huge, but the computer is lightweight. For the price I paid, I feel like I got a great deal."
